alert_id,meter_id,zone,alert_timestamp,anomaly_type,severity,anomaly_score,status,estimated_loss_units,assigned_inspector,resolution_timestamp,root_cause,model_version
ALT-002221,BSCM-000248,Rajajinagar,2023-01-04 23:00:00,Voltage Sag,Critical,0.927,Investigating,0.0,INS-0015,,,TheftDetect-v3.0
ALT-002222,BSCM-000048,BTM Layout,2024-03-07 19:00:00,Reverse Energy,Low,0.6033,Investigating,0.0,INS-0009,,,Ensemble-v1
ALT-002223,BSCM-000330,Marathahalli,2024-11-04 03:00:00,Communication Loss,Low,0.9568,Resolved,0.0,INS-0001,2024-11-06T03:00:00,Phase cut,TheftDetect-v2.1
ALT-002224,BSCM-000440,Whitefield,2024-04-20 07:00:00,PF Degradation,Low,0.6074,False Positive,0.0,INS-0003,,,TheftDetect-v3.0
ALT-002225,BSCM-000055,Jayanagar,2024-02-08 11:00:00,Phase Imbalance,Critical,0.6867,Investigating,0.0,INS-0015,,,TheftDetect-v2.1
ALT-002226,BSCM-000260,Whitefield,2023-01-19 08:00:00,Phase Imbalance,Low,0.5608,Investigating,0.0,INS-0009,,,TheftDetect-v2.1
ALT-002227,BSCM-000419,BTM Layout,2024-12-02 09:00:00,Energy Theft,Low,0.9087,Resolved,411.11,INS-0015,2024-12-05T13:00:00,External surge,Ensemble-v1
ALT-002228,BSCM-000307,Indiranagar,2024-02-14 16:00:00,Overcurrent,Medium,0.7497,False Positive,0.0,INS-0008,,,Ensemble-v1
ALT-002229,BSCM-000321,Hebbal,2024-03-01 12:00:00,Voltage Sag,High,0.9511,Investigating,0.0,INS-0015,,,TheftDetect-v2.1
ALT-002230,BSCM-000011,Hebbal,2023-01-05 10:00:00,PF Degradation,Low,0.7999,Open,0.0,,,,Ensemble-v1
ALT-002231,BSCM-000335,Whitefield,2023-07-15 03:00:00,Reverse Energy,High,0.8174,Investigating,0.0,INS-0017,,,TheftDetect-v2.1
ALT-002232,BSCM-000052,Hebbal,2023-10-12 05:00:00,Overcurrent,Medium,0.5988,Investigating,0.0,INS-0013,,,TheftDetect-v2.1
ALT-002233,BSCM-000495,Jayanagar,2023-09-17 10:00:00,Energy Theft,Medium,0.9475,Investigating,131.44,INS-0008,,,TheftDetect-v2.1
ALT-002234,BSCM-000276,Yelahanka,2024-11-14 01:00:00,Communication Loss,Medium,0.838,Resolved,0.0,INS-0001,2024-11-17T06:00:00,External surge,TheftDetect-v2.1
ALT-002235,BSCM-000008,Electronic City,2023-01-11 16:00:00,Communication Loss,Medium,0.5503,Investigating,0.0,INS-0019,,,Ensemble-v1
ALT-002236,BSCM-000053,Yelahanka,2023-09-16 20:00:00,PF Degradation,Medium,0.6601,Resolved,0.0,INS-0009,2023-09-18T11:00:00,Meter bypass,TheftDetect-v2.1
ALT-002237,BSCM-000418,Hebbal,2023-06-10 15:00:00,Reverse Energy,High,0.9739,Resolved,0.0,INS-0006,2023-06-12T20:00:00,Line fault,Ensemble-v1
ALT-002238,BSCM-000339,Electronic City,2023-01-03 11:00:00,Meter Tamper,Medium,0.8008,False Positive,0.0,INS-0003,,,TheftDetect-v3.0
ALT-002239,BSCM-000229,Electronic City,2023-10-30 12:00:00,Meter Tamper,High,0.7333,Resolved,0.0,INS-0019,2023-10-31T00:00:00,Faulty firmware,TheftDetect-v2.1
ALT-002240,BSCM-000046,Hebbal,2024-02-25 15:00:00,Reverse Energy,High,0.7596,Resolved,0.0,INS-0014,2024-02-28T06:00:00,Meter bypass,Ensemble-v1
ALT-002241,BSCM-000255,BTM Layout,2024-07-02 00:00:00,Reverse Energy,Medium,0.5617,Resolved,0.0,INS-0012,2024-07-05T05:00:00,External surge,Ensemble-v1
ALT-002242,BSCM-000026,BTM Layout,2024-11-07 18:00:00,Communication Loss,Low,0.8451,Resolved,0.0,INS-0002,2024-11-10T17:00:00,Faulty firmware,TheftDetect-v3.0
ALT-002243,BSCM-000471,Electronic City,2024-03-03 07:00:00,Phase Imbalance,Low,0.9085,Resolved,0.0,INS-0008,2024-03-05T19:00:00,Phase cut,Ensemble-v1
ALT-002244,BSCM-000186,Rajajinagar,2023-07-02 17:00:00,Communication Loss,Medium,0.7333,Resolved,0.0,INS-0006,2023-07-03T17:00:00,External surge,Ensemble-v1
ALT-002245,BSCM-000031,Koramangala,2024-06-16 09:00:00,Voltage Sag,Low,0.7727,Resolved,0.0,INS-0013,2024-06-17T05:00:00,Phase cut,TheftDetect-v3.0
ALT-002246,BSCM-000041,Electronic City,2024-07-29 16:00:00,Overcurrent,High,0.7334,Resolved,0.0,INS-0013,2024-07-30T17:00:00,Meter bypass,Ensemble-v1
ALT-002247,BSCM-000349,Hebbal,2023-02-14 18:00:00,Communication Loss,Low,0.5609,False Positive,0.0,INS-0002,,,TheftDetect-v2.1
ALT-002248,BSCM-000159,BTM Layout,2024-07-08 17:00:00,Reverse Energy,Critical,0.6857,Resolved,0.0,INS-0017,2024-07-12T19:00:00,Rodent damage,Ensemble-v1
ALT-002249,BSCM-000283,Koramangala,2024-07-24 03:00:00,Phase Imbalance,Low,0.772,Open,0.0,,,,TheftDetect-v3.0
ALT-002250,BSCM-000193,Rajajinagar,2023-09-05 14:00:00,Energy Theft,High,0.5777,Open,39.98,,,,Ensemble-v1
ALT-002251,BSCM-000497,Marathahalli,2023-12-22 17:00:00,Meter Tamper,Critical,0.7763,Open,0.0,,,,TheftDetect-v2.1
ALT-002252,BSCM-000039,Hebbal,2024-07-23 23:00:00,Voltage Sag,High,0.5681,Open,0.0,,,,TheftDetect-v2.1
ALT-002253,BSCM-000070,Whitefield,2024-04-13 02:00:00,Energy Theft,Medium,0.6319,Resolved,138.34,INS-0009,2024-04-16T13:00:00,Phase cut,TheftDetect-v3.0
ALT-002254,BSCM-000326,Jayanagar,2024-11-30 17:00:00,Overcurrent,Medium,0.6553,Investigating,0.0,INS-0006,,,Ensemble-v1
ALT-002255,BSCM-000245,Electronic City,2024-06-19 01:00:00,Voltage Sag,Low,0.8189,Open,0.0,,,,Ensemble-v1
ALT-002256,BSCM-000428,Koramangala,2023-02-24 15:00:00,PF Degradation,Medium,0.5739,Investigating,0.0,INS-0020,,,Ensemble-v1
ALT-002257,BSCM-000489,Koramangala,2023-09-10 03:00:00,Meter Tamper,Medium,0.654,Resolved,0.0,INS-0018,2023-09-11T13:00:00,Faulty firmware,TheftDetect-v2.1
ALT-002258,BSCM-000296,Jayanagar,2023-05-22 14:00:00,Phase Imbalance,Critical,0.8393,Resolved,0.0,INS-0006,2023-05-23T04:00:00,Line fault,TheftDetect-v3.0
ALT-002259,BSCM-000132,BTM Layout,2024-02-17 20:00:00,Voltage Sag,Medium,0.7944,Investigating,0.0,INS-0014,,,TheftDetect-v2.1
ALT-002260,BSCM-000486,Whitefield,2024-09-02 05:00:00,Reverse Energy,Critical,0.9232,Open,0.0,,,,TheftDetect-v3.0
ALT-002261,BSCM-000022,Whitefield,2023-01-09 06:00:00,Energy Theft,Low,0.648,Resolved,161.48,INS-0011,2023-01-13T02:00:00,Faulty firmware,TheftDetect-v3.0
ALT-002262,BSCM-000313,Whitefield,2023-03-15 11:00:00,Meter Tamper,High,0.8932,Resolved,0.0,INS-0005,2023-03-18T17:00:00,Faulty firmware,Ensemble-v1
ALT-002263,BSCM-000210,Yelahanka,2023-04-01 01:00:00,Voltage Sag,Medium,0.7568,Investigating,0.0,INS-0020,,,Ensemble-v1
ALT-002264,BSCM-000169,Koramangala,2024-10-23 23:00:00,Voltage Sag,Low,0.7556,False Positive,0.0,INS-0007,,,TheftDetect-v2.1
ALT-002265,BSCM-000370,Indiranagar,2023-03-22 04:00:00,Phase Imbalance,High,0.9057,Resolved,0.0,INS-0006,2023-03-27T04:00:00,Rodent damage,TheftDetect-v2.1
ALT-002266,BSCM-000304,BTM Layout,2023-07-27 00:00:00,Energy Theft,Medium,0.8269,Resolved,112.49,INS-0002,2023-07-28T18:00:00,Faulty firmware,TheftDetect-v3.0
ALT-002267,BSCM-000463,Whitefield,2023-05-17 12:00:00,Overcurrent,High,0.8906,False Positive,0.0,INS-0004,,,Ensemble-v1
ALT-002268,BSCM-000339,Electronic City,2024-11-11 12:00:00,Meter Tamper,Medium,0.6927,Resolved,0.0,INS-0003,2024-11-14T12:00:00,Faulty firmware,TheftDetect-v2.1
ALT-002269,BSCM-000292,Electronic City,2024-09-14 01:00:00,Voltage Sag,Low,0.6822,Resolved,0.0,INS-0007,2024-09-16T11:00:00,External surge,Ensemble-v1
ALT-002270,BSCM-000309,Marathahalli,2023-01-17 19:00:00,Meter Tamper,Low,0.6916,Resolved,0.0,INS-0003,2023-01-19T06:00:00,Rodent damage,Ensemble-v1
ALT-002271,BSCM-000316,Yelahanka,2023-07-03 23:00:00,Communication Loss,Critical,0.7129,Open,0.0,,,,Ensemble-v1
ALT-002272,BSCM-000182,Electronic City,2023-01-14 21:00:00,Phase Imbalance,Low,0.8859,Open,0.0,,,,TheftDetect-v2.1
ALT-002273,BSCM-000067,Electronic City,2024-05-03 08:00:00,PF Degradation,Low,0.6904,Resolved,0.0,INS-0009,2024-05-06T16:00:00,Phase cut,TheftDetect-v3.0
ALT-002274,BSCM-000310,Indiranagar,2023-05-07 12:00:00,Phase Imbalance,Medium,0.9755,Investigating,0.0,INS-0016,,,TheftDetect-v2.1
ALT-002275,BSCM-000042,Jayanagar,2023-03-15 14:00:00,Voltage Sag,Medium,0.7751,Open,0.0,,,,Ensemble-v1
ALT-002276,BSCM-000274,Yelahanka,2023-01-24 04:00:00,Meter Tamper,Low,0.6329,Resolved,0.0,INS-0012,2023-01-27T15:00:00,,Ensemble-v1
ALT-002277,BSCM-000186,Rajajinagar,2023-01-11 01:00:00,Overcurrent,Low,0.7418,Resolved,0.0,INS-0009,2023-01-15T21:00:00,Faulty firmware,TheftDetect-v3.0
ALT-002278,BSCM-000012,Yelahanka,2024-06-12 23:00:00,PF Degradation,Critical,0.8076,False Positive,0.0,INS-0010,,,TheftDetect-v3.0
ALT-002279,BSCM-000407,Electronic City,2023-03-24 14:00:00,Energy Theft,Critical,0.6252,Investigating,94.73,INS-0013,,,TheftDetect-v2.1
ALT-002280,BSCM-000157,Indiranagar,2023-02-06 05:00:00,Reverse Energy,Low,0.6581,Investigating,0.0,INS-0013,,,Ensemble-v1
ALT-002281,BSCM-000198,Whitefield,2024-10-04 03:00:00,Communication Loss,High,0.5942,Investigating,0.0,INS-0012,,,Ensemble-v1
ALT-002282,BSCM-000140,Koramangala,2023-03-17 06:00:00,Energy Theft,Critical,0.5738,Open,67.22,,,,TheftDetect-v3.0
ALT-002283,BSCM-000284,Hebbal,2024-11-30 13:00:00,Meter Tamper,High,0.9229,Investigating,0.0,INS-0013,,,Ensemble-v1
ALT-002284,BSCM-000416,Rajajinagar,2023-11-28 19:00:00,Communication Loss,High,0.7307,Resolved,0.0,INS-0012,2023-12-01T18:00:00,Phase cut,TheftDetect-v3.0
ALT-002285,BSCM-000112,Jayanagar,2023-01-27 05:00:00,Communication Loss,Low,0.7284,Investigating,0.0,INS-0015,,,TheftDetect-v2.1
ALT-002286,BSCM-000405,Yelahanka,2023-10-11 17:00:00,Meter Tamper,Low,0.9599,Open,0.0,,,,TheftDetect-v2.1
ALT-002287,BSCM-000101,Indiranagar,2024-04-14 20:00:00,Communication Loss,Medium,0.7397,False Positive,0.0,INS-0019,,,TheftDetect-v2.1
ALT-002288,BSCM-000289,Jayanagar,2023-03-19 00:00:00,Overcurrent,High,0.5766,Open,0.0,,,,TheftDetect-v3.0
ALT-002289,BSCM-000487,Marathahalli,2023-09-16 14:00:00,Communication Loss,High,0.7568,False Positive,0.0,INS-0006,,,TheftDetect-v2.1
ALT-002290,BSCM-000370,Indiranagar,2023-12-23 08:00:00,Phase Imbalance,Low,0.7944,Resolved,0.0,INS-0019,2023-12-24T06:00:00,Line fault,TheftDetect-v2.1
ALT-002291,BSCM-000414,Yelahanka,2023-05-19 10:00:00,Energy Theft,High,0.7355,Open,482.69,,,,TheftDetect-v3.0
ALT-002292,BSCM-000088,Koramangala,2023-02-02 23:00:00,Communication Loss,Low,0.5865,Open,0.0,,,,Ensemble-v1
ALT-002293,BSCM-000040,Hebbal,2024-12-30 00:00:00,Overcurrent,Medium,0.9497,Resolved,0.0,INS-0006,2024-12-30T23:00:00,External surge,Ensemble-v1
ALT-002294,BSCM-000167,Jayanagar,2023-03-07 20:00:00,Communication Loss,Medium,0.9211,Investigating,0.0,INS-0002,,,Ensemble-v1
ALT-002295,BSCM-000436,Rajajinagar,2024-10-17 15:00:00,PF Degradation,Medium,0.603,Resolved,0.0,INS-0003,2024-10-20T21:00:00,Meter bypass,TheftDetect-v2.1
ALT-002296,BSCM-000498,Indiranagar,2024-03-08 22:00:00,Reverse Energy,Critical,0.9689,False Positive,0.0,INS-0014,,,TheftDetect-v3.0
ALT-002297,BSCM-000254,Whitefield,2024-01-20 18:00:00,Reverse Energy,Low,0.9377,Resolved,0.0,INS-0005,2024-01-21T00:00:00,Phase cut,Ensemble-v1
ALT-002298,BSCM-000198,Whitefield,2023-08-06 03:00:00,Phase Imbalance,Medium,0.8515,Open,0.0,,,,TheftDetect-v2.1
ALT-002299,BSCM-000159,BTM Layout,2023-12-01 07:00:00,Overcurrent,Critical,0.8011,Resolved,0.0,INS-0019,2023-12-04T23:00:00,Meter bypass,Ensemble-v1
ALT-002300,BSCM-000091,Electronic City,2023-05-05 17:00:00,Energy Theft,Low,0.7159,Investigating,401.49,INS-0019,,,TheftDetect-v3.0
ALT-002301,BSCM-000374,Marathahalli,2023-05-05 20:00:00,Meter Tamper,Medium,0.758,Resolved,0.0,INS-0002,2023-05-06T18:00:00,Faulty firmware,Ensemble-v1
ALT-002302,BSCM-000158,Electronic City,2024-11-20 03:00:00,Voltage Sag,Medium,0.8927,Investigating,0.0,INS-0001,,,Ensemble-v1
ALT-002303,BSCM-000492,Whitefield,2024-08-31 11:00:00,Reverse Energy,Low,0.6489,Open,0.0,,,,Ensemble-v1
ALT-002304,BSCM-000080,Marathahalli,2024-06-24 10:00:00,PF Degradation,Low,0.609,Resolved,0.0,INS-0011,2024-06-25T05:00:00,Phase cut,Ensemble-v1
ALT-002305,BSCM-000231,Rajajinagar,2024-09-04 09:00:00,Phase Imbalance,Critical,0.9033,Resolved,0.0,INS-0013,2024-09-07T17:00:00,,TheftDetect-v3.0
ALT-002306,BSCM-000256,Electronic City,2023-03-19 21:00:00,Meter Tamper,Medium,0.9865,Resolved,0.0,INS-0005,2023-03-22T15:00:00,Phase cut,TheftDetect-v3.0
ALT-002307,BSCM-000479,Marathahalli,2023-02-20 13:00:00,Communication Loss,Critical,0.6244,Open,0.0,,,,TheftDetect-v2.1
ALT-002308,BSCM-000141,Whitefield,2023-11-08 00:00:00,Voltage Sag,Low,0.6833,Resolved,0.0,INS-0007,2023-11-09T05:00:00,External surge,Ensemble-v1
ALT-002309,BSCM-000262,Koramangala,2024-01-14 13:00:00,Voltage Sag,Low,0.7961,Open,0.0,,,,TheftDetect-v3.0
ALT-002310,BSCM-000198,Whitefield,2023-02-27 08:00:00,Reverse Energy,High,0.9494,Investigating,0.0,INS-0017,,,TheftDetect-v3.0
ALT-002311,BSCM-000051,Whitefield,2023-09-04 08:00:00,PF Degradation,Low,0.6846,Investigating,0.0,INS-0011,,,Ensemble-v1
ALT-002312,BSCM-000261,Electronic City,2024-02-03 19:00:00,Energy Theft,Medium,0.7125,Open,180.81,,,,Ensemble-v1
ALT-002313,BSCM-000439,Indiranagar,2024-07-10 12:00:00,Phase Imbalance,Low,0.6615,Resolved,0.0,INS-0012,2024-07-13T19:00:00,,TheftDetect-v3.0
ALT-002314,BSCM-000008,Electronic City,2024-12-14 12:00:00,Energy Theft,Medium,0.6258,Resolved,264.32,INS-0014,2024-12-19T00:00:00,Meter bypass,Ensemble-v1
ALT-002315,BSCM-000262,Koramangala,2023-10-06 21:00:00,PF Degradation,Low,0.9177,Investigating,0.0,INS-0001,,,TheftDetect-v2.1
ALT-002316,BSCM-000228,Indiranagar,2023-12-30 08:00:00,Overcurrent,Critical,0.8288,False Positive,0.0,INS-0012,,,Ensemble-v1
ALT-002317,BSCM-000108,Koramangala,2023-09-02 17:00:00,Reverse Energy,Medium,0.968,Investigating,0.0,INS-0006,,,TheftDetect-v2.1
ALT-002318,BSCM-000061,Indiranagar,2023-07-22 13:00:00,Overcurrent,Medium,0.7008,Open,0.0,,,,TheftDetect-v3.0
ALT-002319,BSCM-000126,BTM Layout,2024-12-09 03:00:00,PF Degradation,Medium,0.606,Resolved,0.0,INS-0012,2024-12-11T18:00:00,,TheftDetect-v3.0
ALT-002320,BSCM-000188,Rajajinagar,2023-10-19 06:00:00,Meter Tamper,Critical,0.9103,Resolved,0.0,INS-0020,2023-10-19T13:00:00,Phase cut,TheftDetect-v2.1
ALT-002321,BSCM-000457,Marathahalli,2023-03-31 00:00:00,PF Degradation,Medium,0.6536,Resolved,0.0,INS-0012,2023-04-01T08:00:00,Meter bypass,Ensemble-v1
ALT-002322,BSCM-000305,Yelahanka,2023-12-27 13:00:00,Meter Tamper,Low,0.8912,Resolved,0.0,INS-0010,2023-12-31T03:00:00,Phase cut,TheftDetect-v3.0
ALT-002323,BSCM-000424,BTM Layout,2024-05-16 18:00:00,Overcurrent,Low,0.5923,Resolved,0.0,INS-0011,2024-05-18T23:00:00,Faulty firmware,TheftDetect-v3.0
ALT-002324,BSCM-000317,Whitefield,2024-07-23 17:00:00,PF Degradation,Medium,0.7174,Resolved,0.0,INS-0007,2024-07-24T23:00:00,Meter bypass,TheftDetect-v3.0
ALT-002325,BSCM-000095,BTM Layout,2024-08-24 03:00:00,Phase Imbalance,Low,0.5812,Resolved,0.0,INS-0005,2024-08-28T23:00:00,External surge,Ensemble-v1
ALT-002326,BSCM-000325,Marathahalli,2023-03-06 18:00:00,Voltage Sag,Low,0.668,Investigating,0.0,INS-0014,,,Ensemble-v1
ALT-002327,BSCM-000246,BTM Layout,2023-11-21 03:00:00,Reverse Energy,Medium,0.6345,Open,0.0,,,,TheftDetect-v2.1
ALT-002328,BSCM-000260,Whitefield,2023-01-14 20:00:00,Voltage Sag,Critical,0.7444,Open,0.0,,,,TheftDetect-v2.1
ALT-002329,BSCM-000483,BTM Layout,2023-01-01 06:00:00,Reverse Energy,Low,0.6863,Resolved,0.0,INS-0020,2023-01-04T05:00:00,External surge,Ensemble-v1
ALT-002330,BSCM-000172,Jayanagar,2024-06-11 08:00:00,Energy Theft,Medium,0.8281,Resolved,62.0,INS-0001,2024-06-12T05:00:00,Meter bypass,TheftDetect-v2.1
ALT-002331,BSCM-000436,Rajajinagar,2023-10-12 16:00:00,Phase Imbalance,Medium,0.9514,Investigating,0.0,INS-0013,,,TheftDetect-v2.1
ALT-002332,BSCM-000392,Electronic City,2023-05-21 17:00:00,Overcurrent,Low,0.9334,False Positive,0.0,INS-0008,,,TheftDetect-v2.1
ALT-002333,BSCM-000377,Indiranagar,2024-02-15 11:00:00,Voltage Sag,Medium,0.7524,Investigating,0.0,INS-0016,,,TheftDetect-v3.0
ALT-002334,BSCM-000189,BTM Layout,2023-11-28 04:00:00,Communication Loss,Low,0.739,Resolved,0.0,INS-0004,2023-12-02T13:00:00,External surge,TheftDetect-v3.0
ALT-002335,BSCM-000357,Indiranagar,2024-09-22 06:00:00,PF Degradation,Medium,0.624,Investigating,0.0,INS-0011,,,Ensemble-v1
ALT-002336,BSCM-000303,Yelahanka,2023-03-21 03:00:00,Communication Loss,Low,0.8217,Open,0.0,,,,Ensemble-v1
ALT-002337,BSCM-000218,Rajajinagar,2023-12-25 13:00:00,Voltage Sag,Low,0.5592,Resolved,0.0,INS-0019,2023-12-28T21:00:00,External surge,Ensemble-v1
ALT-002338,BSCM-000277,Indiranagar,2024-05-19 11:00:00,Overcurrent,Medium,0.7031,Open,0.0,,,,Ensemble-v1
ALT-002339,BSCM-000081,Electronic City,2023-10-09 04:00:00,PF Degradation,Low,0.5665,Open,0.0,,,,TheftDetect-v3.0
ALT-002340,BSCM-000053,Yelahanka,2024-10-16 05:00:00,Reverse Energy,Medium,0.9612,Resolved,0.0,INS-0010,2024-10-16T23:00:00,Faulty firmware,Ensemble-v1
ALT-002341,BSCM-000147,Electronic City,2023-10-25 15:00:00,Communication Loss,Low,0.7564,Resolved,0.0,INS-0005,2023-10-29T08:00:00,External surge,TheftDetect-v2.1
ALT-002342,BSCM-000026,BTM Layout,2023-04-05 12:00:00,Voltage Sag,Low,0.8974,Open,0.0,,,,Ensemble-v1
ALT-002343,BSCM-000354,Rajajinagar,2023-08-01 13:00:00,Reverse Energy,Low,0.7213,Resolved,0.0,INS-0015,2023-08-06T07:00:00,Phase cut,Ensemble-v1
ALT-002344,BSCM-000290,Whitefield,2024-04-19 08:00:00,Voltage Sag,High,0.6251,Investigating,0.0,INS-0001,,,TheftDetect-v3.0
ALT-002345,BSCM-000223,Jayanagar,2023-02-16 01:00:00,Voltage Sag,Medium,0.869,Open,0.0,,,,Ensemble-v1
ALT-002346,BSCM-000014,BTM Layout,2024-09-11 12:00:00,Phase Imbalance,Medium,0.6055,Investigating,0.0,INS-0003,,,Ensemble-v1
ALT-002347,BSCM-000022,Whitefield,2024-02-20 15:00:00,Reverse Energy,High,0.6156,Open,0.0,,,,TheftDetect-v2.1
ALT-002348,BSCM-000027,Yelahanka,2024-08-25 11:00:00,Overcurrent,High,0.7795,Resolved,0.0,INS-0010,2024-08-27T00:00:00,,Ensemble-v1
ALT-002349,BSCM-000258,Rajajinagar,2024-01-23 08:00:00,Overcurrent,Low,0.9447,False Positive,0.0,INS-0008,,,TheftDetect-v2.1
ALT-002350,BSCM-000212,Hebbal,2024-11-23 22:00:00,Overcurrent,Medium,0.6854,Open,0.0,,,,TheftDetect-v3.0
ALT-002351,BSCM-000428,Koramangala,2024-10-05 10:00:00,Reverse Energy,Medium,0.6992,Resolved,0.0,INS-0011,2024-10-06T16:00:00,Phase cut,TheftDetect-v3.0
ALT-002352,BSCM-000493,Yelahanka,2023-01-24 11:00:00,Communication Loss,Low,0.7351,Open,0.0,,,,TheftDetect-v3.0
ALT-002353,BSCM-000278,Electronic City,2024-04-18 09:00:00,Energy Theft,Medium,0.839,Investigating,358.24,INS-0019,,,TheftDetect-v3.0
ALT-002354,BSCM-000048,BTM Layout,2024-04-05 12:00:00,Meter Tamper,High,0.8707,Resolved,0.0,INS-0019,2024-04-07T04:00:00,Phase cut,TheftDetect-v2.1
ALT-002355,BSCM-000276,Yelahanka,2023-08-23 23:00:00,Meter Tamper,Low,0.8756,Resolved,0.0,INS-0018,2023-08-25T20:00:00,Rodent damage,TheftDetect-v2.1
ALT-002356,BSCM-000254,Whitefield,2023-06-10 11:00:00,Energy Theft,Medium,0.9406,Open,473.63,,,,Ensemble-v1
ALT-002357,BSCM-000493,Yelahanka,2023-09-23 07:00:00,Overcurrent,High,0.8731,Investigating,0.0,INS-0019,,,TheftDetect-v3.0
ALT-002358,BSCM-000494,Marathahalli,2023-05-17 22:00:00,PF Degradation,Critical,0.6778,Resolved,0.0,INS-0013,2023-05-18T19:00:00,Faulty firmware,TheftDetect-v3.0
ALT-002359,BSCM-000438,Hebbal,2023-12-10 12:00:00,Phase Imbalance,Medium,0.877,Investigating,0.0,INS-0017,,,Ensemble-v1
ALT-002360,BSCM-000301,BTM Layout,2024-03-28 05:00:00,Communication Loss,Medium,0.9165,Resolved,0.0,INS-0011,2024-03-28T07:00:00,,TheftDetect-v3.0
ALT-002361,BSCM-000269,Indiranagar,2023-08-15 05:00:00,Meter Tamper,High,0.6096,Resolved,0.0,INS-0013,2023-08-18T06:00:00,Faulty firmware,TheftDetect-v2.1
ALT-002362,BSCM-000012,Yelahanka,2024-05-15 23:00:00,PF Degradation,Critical,0.567,Resolved,0.0,INS-0011,2024-05-18T00:00:00,Meter bypass,TheftDetect-v2.1
ALT-002363,BSCM-000187,Yelahanka,2023-05-28 20:00:00,Reverse Energy,Low,0.6379,Resolved,0.0,INS-0007,2023-05-31T00:00:00,,TheftDetect-v2.1
ALT-002364,BSCM-000376,BTM Layout,2023-02-28 01:00:00,Energy Theft,High,0.7169,Investigating,439.32,INS-0004,,,Ensemble-v1
ALT-002365,BSCM-000316,Yelahanka,2023-05-12 16:00:00,Voltage Sag,Critical,0.7189,Resolved,0.0,INS-0008,2023-05-14T14:00:00,External surge,TheftDetect-v2.1
ALT-002366,BSCM-000266,Marathahalli,2024-11-14 15:00:00,Voltage Sag,High,0.7344,False Positive,0.0,INS-0013,,,Ensemble-v1
ALT-002367,BSCM-000316,Yelahanka,2024-02-14 12:00:00,Voltage Sag,Critical,0.5981,Open,0.0,,,,Ensemble-v1
ALT-002368,BSCM-000421,Jayanagar,2024-10-31 23:00:00,Reverse Energy,Medium,0.87,Resolved,0.0,INS-0002,2024-11-01T12:00:00,,TheftDetect-v3.0
ALT-002369,BSCM-000234,Electronic City,2023-06-23 01:00:00,Energy Theft,Medium,0.8922,Open,335.57,,,,TheftDetect-v3.0
ALT-002370,BSCM-000345,Rajajinagar,2023-06-07 03:00:00,Reverse Energy,Low,0.8444,Resolved,0.0,INS-0005,2023-06-07T05:00:00,Faulty firmware,TheftDetect-v2.1
ALT-002371,BSCM-000025,Hebbal,2023-08-04 02:00:00,Phase Imbalance,Low,0.7852,Investigating,0.0,INS-0005,,,Ensemble-v1
ALT-002372,BSCM-000487,Marathahalli,2023-10-21 01:00:00,Overcurrent,Critical,0.648,False Positive,0.0,INS-0012,,,TheftDetect-v3.0
ALT-002373,BSCM-000241,Indiranagar,2023-09-15 00:00:00,Phase Imbalance,High,0.8086,Resolved,0.0,INS-0002,2023-09-17T18:00:00,Line fault,TheftDetect-v2.1
ALT-002374,BSCM-000322,Indiranagar,2024-09-04 17:00:00,PF Degradation,Medium,0.7708,Resolved,0.0,INS-0011,2024-09-06T17:00:00,External surge,TheftDetect-v2.1
ALT-002375,BSCM-000013,Koramangala,2024-10-15 08:00:00,Meter Tamper,High,0.5735,False Positive,0.0,INS-0003,,,Ensemble-v1
ALT-002376,BSCM-000012,Yelahanka,2023-03-18 18:00:00,Meter Tamper,Medium,0.7081,Open,0.0,,,,TheftDetect-v3.0
ALT-002377,BSCM-000087,Jayanagar,2023-07-30 09:00:00,Energy Theft,Medium,0.7524,Resolved,53.91,INS-0007,2023-07-30T16:00:00,Faulty firmware,Ensemble-v1
ALT-002378,BSCM-000202,Hebbal,2023-05-28 16:00:00,Energy Theft,Medium,0.6557,Investigating,437.91,INS-0008,,,Ensemble-v1
ALT-002379,BSCM-000398,Whitefield,2024-06-03 20:00:00,Phase Imbalance,Medium,0.7875,Resolved,0.0,INS-0007,2024-06-04T13:00:00,Line fault,TheftDetect-v3.0
ALT-002380,BSCM-000352,Electronic City,2024-07-29 10:00:00,Energy Theft,Critical,0.563,False Positive,255.13,INS-0016,,,TheftDetect-v3.0
ALT-002381,BSCM-000066,Electronic City,2023-02-15 18:00:00,Meter Tamper,Medium,0.8276,Investigating,0.0,INS-0008,,,Ensemble-v1
ALT-002382,BSCM-000243,Jayanagar,2024-01-17 10:00:00,Energy Theft,High,0.6489,Investigating,126.84,INS-0005,,,Ensemble-v1
ALT-002383,BSCM-000355,Indiranagar,2023-12-06 17:00:00,Energy Theft,Low,0.933,Open,288.18,,,,TheftDetect-v3.0
ALT-002384,BSCM-000101,Indiranagar,2023-08-31 12:00:00,Phase Imbalance,Medium,0.6954,Resolved,0.0,INS-0004,2023-09-02T07:00:00,Line fault,TheftDetect-v3.0
ALT-002385,BSCM-000395,Yelahanka,2024-05-14 05:00:00,Meter Tamper,Low,0.6781,Investigating,0.0,INS-0005,,,TheftDetect-v2.1
ALT-002386,BSCM-000293,Indiranagar,2024-05-04 02:00:00,Voltage Sag,Medium,0.826,False Positive,0.0,INS-0014,,,TheftDetect-v3.0
