dq_id,meter_id,zone,date,expected_readings,received_readings,missing_readings,completeness_pct,null_values,out_of_range_values,duplicate_readings,avg_latency_ms,comms_failures,quality_score
DQ-0007021,BSCM-000235,Whitefield,2023-03-11,24,24,0,100.0,0,1,0,765.7,1,0.8137
DQ-0007022,BSCM-000235,Whitefield,2024-10-04,24,23,1,95.83,1,0,0,895.5,5,0.9395
DQ-0007023,BSCM-000235,Whitefield,2024-02-06,24,24,0,100.0,0,2,0,2095.9,1,0.9352
DQ-0007024,BSCM-000235,Whitefield,2023-01-12,24,24,0,100.0,0,0,0,1080.3,0,0.8903
DQ-0007025,BSCM-000235,Whitefield,2024-09-22,24,24,0,100.0,0,1,0,1942.4,3,0.8426
DQ-0007026,BSCM-000235,Whitefield,2023-10-05,24,24,0,100.0,0,1,0,1219.4,0,0.841
DQ-0007027,BSCM-000235,Whitefield,2024-12-24,24,24,0,100.0,0,0,0,1772.7,0,0.8449
DQ-0007028,BSCM-000235,Whitefield,2023-07-11,24,23,1,95.83,0,0,0,1683.2,0,0.8966
DQ-0007029,BSCM-000235,Whitefield,2023-09-16,24,24,0,100.0,0,1,0,1331.9,4,0.9832
DQ-0007030,BSCM-000235,Whitefield,2023-08-22,24,22,2,91.67,1,0,0,1196.6,1,0.8074
DQ-0007031,BSCM-000235,Whitefield,2024-10-06,24,24,0,100.0,0,0,0,2068.0,1,0.8702
DQ-0007032,BSCM-000235,Whitefield,2023-05-10,24,24,0,100.0,0,0,0,1817.2,0,0.8945
DQ-0007033,BSCM-000235,Whitefield,2024-07-08,24,24,0,100.0,0,0,0,1316.5,4,0.9274
DQ-0007034,BSCM-000235,Whitefield,2024-08-20,24,24,0,100.0,0,0,0,1359.6,4,0.9706
DQ-0007035,BSCM-000235,Whitefield,2023-11-13,24,24,0,100.0,0,1,0,1800.2,4,0.9214
DQ-0007036,BSCM-000235,Whitefield,2023-06-02,24,24,0,100.0,0,1,0,1139.0,5,0.8305
DQ-0007037,BSCM-000235,Whitefield,2024-09-27,24,24,0,100.0,0,1,0,2471.4,1,0.8775
DQ-0007038,BSCM-000235,Whitefield,2023-05-24,24,24,0,100.0,0,0,0,1568.4,5,0.8822
DQ-0007039,BSCM-000235,Whitefield,2024-06-21,24,24,0,100.0,0,2,0,622.0,0,0.8086
DQ-0007040,BSCM-000235,Whitefield,2023-08-29,24,21,3,87.5,2,1,0,655.4,2,0.985
DQ-0007041,BSCM-000235,Whitefield,2024-04-21,24,12,12,50.0,2,1,0,714.9,0,0.9944
DQ-0007042,BSCM-000235,Whitefield,2023-01-07,24,24,0,100.0,0,1,0,2109.4,4,0.8014
DQ-0007043,BSCM-000235,Whitefield,2024-08-18,24,24,0,100.0,0,1,0,367.2,1,0.9027
DQ-0007044,BSCM-000235,Whitefield,2023-11-12,24,24,0,100.0,0,0,0,2235.5,5,0.9718
DQ-0007045,BSCM-000235,Whitefield,2024-03-25,24,24,0,100.0,0,2,0,2437.4,2,0.9145
DQ-0007046,BSCM-000235,Whitefield,2024-10-28,24,24,0,100.0,0,1,0,2220.8,4,0.989
DQ-0007047,BSCM-000235,Whitefield,2024-09-23,24,24,0,100.0,0,2,0,277.7,5,0.9682
DQ-0007048,BSCM-000235,Whitefield,2024-12-05,24,24,0,100.0,0,1,0,1707.8,2,0.8988
DQ-0007049,BSCM-000235,Whitefield,2024-02-29,24,24,0,100.0,0,2,0,2032.8,4,0.9839
DQ-0007050,BSCM-000235,Whitefield,2024-11-20,24,20,4,83.33,0,1,0,1738.3,4,0.8371
DQ-0007051,BSCM-000236,Indiranagar,2023-03-11,24,24,0,100.0,0,1,1,1717.5,2,0.9095
DQ-0007052,BSCM-000236,Indiranagar,2024-10-04,24,24,0,100.0,0,1,0,2207.5,2,0.9385
DQ-0007053,BSCM-000236,Indiranagar,2024-02-06,24,22,2,91.67,1,1,0,2361.6,5,0.8108
DQ-0007054,BSCM-000236,Indiranagar,2023-01-12,24,24,0,100.0,0,1,0,79.2,2,0.9572
DQ-0007055,BSCM-000236,Indiranagar,2024-09-22,24,24,0,100.0,0,1,0,534.5,3,0.9831
DQ-0007056,BSCM-000236,Indiranagar,2023-10-05,24,18,6,75.0,5,2,0,2458.1,5,0.9614
DQ-0007057,BSCM-000236,Indiranagar,2024-12-24,24,22,2,91.67,0,0,0,2436.7,4,0.9904
DQ-0007058,BSCM-000236,Indiranagar,2023-07-11,24,24,0,100.0,0,1,0,2025.4,3,0.8163
DQ-0007059,BSCM-000236,Indiranagar,2023-09-16,24,23,1,95.83,0,1,0,2196.3,1,0.9909
DQ-0007060,BSCM-000236,Indiranagar,2023-08-22,24,24,0,100.0,0,2,0,1197.9,2,0.8671
DQ-0007061,BSCM-000236,Indiranagar,2024-10-06,24,24,0,100.0,0,1,0,1219.6,0,0.8193
DQ-0007062,BSCM-000236,Indiranagar,2023-05-10,24,23,1,95.83,0,0,0,2435.8,3,0.833
DQ-0007063,BSCM-000236,Indiranagar,2024-07-08,24,24,0,100.0,0,2,0,196.7,5,0.8268
DQ-0007064,BSCM-000236,Indiranagar,2024-08-20,24,24,0,100.0,0,1,0,1857.1,5,0.8977
DQ-0007065,BSCM-000236,Indiranagar,2023-11-13,24,24,0,100.0,0,2,0,1132.2,2,0.9462
DQ-0007066,BSCM-000236,Indiranagar,2023-06-02,24,18,6,75.0,6,2,0,1349.4,3,0.7377
DQ-0007067,BSCM-000236,Indiranagar,2024-09-27,24,24,0,100.0,0,1,0,1928.0,5,0.8941
DQ-0007068,BSCM-000236,Indiranagar,2023-05-24,24,21,3,87.5,2,2,0,2252.6,0,0.9991
DQ-0007069,BSCM-000236,Indiranagar,2024-06-21,24,24,0,100.0,0,0,0,1414.8,3,0.8257
DQ-0007070,BSCM-000236,Indiranagar,2023-08-29,24,18,6,75.0,0,0,0,1989.5,3,0.859
DQ-0007071,BSCM-000236,Indiranagar,2024-04-21,24,23,1,95.83,1,1,0,2234.2,2,0.8593
DQ-0007072,BSCM-000236,Indiranagar,2023-01-07,24,24,0,100.0,0,2,0,2379.2,4,0.9662
DQ-0007073,BSCM-000236,Indiranagar,2024-08-18,24,24,0,100.0,0,2,0,1474.7,3,0.8523
DQ-0007074,BSCM-000236,Indiranagar,2023-11-12,24,23,1,95.83,0,2,1,2323.5,3,0.8141
DQ-0007075,BSCM-000236,Indiranagar,2024-03-25,24,24,0,100.0,0,0,0,2329.9,4,0.8187
DQ-0007076,BSCM-000236,Indiranagar,2024-10-28,24,20,4,83.33,4,0,0,1694.7,4,0.8286
DQ-0007077,BSCM-000236,Indiranagar,2024-09-23,24,23,1,95.83,0,2,0,563.4,3,0.8346
DQ-0007078,BSCM-000236,Indiranagar,2024-12-05,24,23,1,95.83,0,0,0,1992.7,2,0.9283
DQ-0007079,BSCM-000236,Indiranagar,2024-02-29,24,21,3,87.5,1,0,0,1352.9,2,0.8058
DQ-0007080,BSCM-000236,Indiranagar,2024-11-20,24,21,3,87.5,2,2,0,985.2,0,0.991
DQ-0007081,BSCM-000237,Electronic City,2023-03-11,24,22,2,91.67,2,0,0,782.3,5,0.8949
DQ-0007082,BSCM-000237,Electronic City,2024-10-04,24,24,0,100.0,0,0,0,2288.0,3,0.8998
DQ-0007083,BSCM-000237,Electronic City,2024-02-06,24,24,0,100.0,0,2,0,374.2,1,0.8447
DQ-0007084,BSCM-000237,Electronic City,2023-01-12,24,23,1,95.83,1,0,0,1414.2,0,0.8215
DQ-0007085,BSCM-000237,Electronic City,2024-09-22,24,24,0,100.0,0,1,1,2215.2,4,0.9237
DQ-0007086,BSCM-000237,Electronic City,2023-10-05,24,24,0,100.0,0,0,0,187.5,0,0.9702
DQ-0007087,BSCM-000237,Electronic City,2024-12-24,24,24,0,100.0,0,2,0,1818.0,0,0.8625
DQ-0007088,BSCM-000237,Electronic City,2023-07-11,24,23,1,95.83,0,2,0,197.1,5,0.9759
DQ-0007089,BSCM-000237,Electronic City,2023-09-16,24,24,0,100.0,0,1,0,503.7,3,0.9122
DQ-0007090,BSCM-000237,Electronic City,2023-08-22,24,24,0,100.0,0,0,0,1426.4,3,0.8971
DQ-0007091,BSCM-000237,Electronic City,2024-10-06,24,23,1,95.83,0,1,0,2348.9,3,0.8123
DQ-0007092,BSCM-000237,Electronic City,2023-05-10,24,24,0,100.0,0,1,0,2489.1,3,0.9514
DQ-0007093,BSCM-000237,Electronic City,2024-07-08,24,24,0,100.0,0,1,0,1172.2,1,0.9333
DQ-0007094,BSCM-000237,Electronic City,2024-08-20,24,24,0,100.0,0,1,0,2035.3,4,0.8811
DQ-0007095,BSCM-000237,Electronic City,2023-11-13,24,20,4,83.33,2,1,0,1551.1,1,0.8182
DQ-0007096,BSCM-000237,Electronic City,2023-06-02,24,24,0,100.0,0,1,0,545.0,3,0.8864
DQ-0007097,BSCM-000237,Electronic City,2024-09-27,24,24,0,100.0,0,1,0,135.6,5,0.8307
DQ-0007098,BSCM-000237,Electronic City,2023-05-24,24,24,0,100.0,0,1,0,1599.4,5,0.997
DQ-0007099,BSCM-000237,Electronic City,2024-06-21,24,18,6,75.0,4,1,0,1882.2,0,0.6399
DQ-0007100,BSCM-000237,Electronic City,2023-08-29,24,24,0,100.0,0,2,0,2408.6,5,0.8809
DQ-0007101,BSCM-000237,Electronic City,2024-04-21,24,18,6,75.0,5,1,0,1106.4,3,0.678
DQ-0007102,BSCM-000237,Electronic City,2023-01-07,24,21,3,87.5,1,0,0,175.8,3,0.9457
DQ-0007103,BSCM-000237,Electronic City,2024-08-18,24,24,0,100.0,0,2,0,1161.8,4,0.958
DQ-0007104,BSCM-000237,Electronic City,2023-11-12,24,24,0,100.0,0,0,0,1239.7,5,0.9484
DQ-0007105,BSCM-000237,Electronic City,2024-03-25,24,23,1,95.83,0,1,0,2216.4,5,0.99
DQ-0007106,BSCM-000237,Electronic City,2024-10-28,24,24,0,100.0,0,0,0,2161.7,3,0.9562
DQ-0007107,BSCM-000237,Electronic City,2024-09-23,24,24,0,100.0,0,0,0,911.2,2,0.8871
DQ-0007108,BSCM-000237,Electronic City,2024-12-05,24,24,0,100.0,0,0,0,1713.4,2,0.8918
DQ-0007109,BSCM-000237,Electronic City,2024-02-29,24,24,0,100.0,0,0,0,1475.1,4,0.9727
DQ-0007110,BSCM-000237,Electronic City,2024-11-20,24,20,4,83.33,2,0,0,797.3,0,0.8657
DQ-0007111,BSCM-000238,Jayanagar,2023-03-11,24,23,1,95.83,0,2,0,2305.8,3,0.8593
DQ-0007112,BSCM-000238,Jayanagar,2024-10-04,24,24,0,100.0,0,0,0,438.9,1,0.947
DQ-0007113,BSCM-000238,Jayanagar,2024-02-06,24,24,0,100.0,0,0,1,287.7,5,0.883
DQ-0007114,BSCM-000238,Jayanagar,2023-01-12,24,24,0,100.0,0,2,0,1669.1,4,0.8122
DQ-0007115,BSCM-000238,Jayanagar,2024-09-22,24,24,0,100.0,0,2,0,1181.2,3,0.8718
DQ-0007116,BSCM-000238,Jayanagar,2023-10-05,24,18,6,75.0,2,2,1,2262.2,2,0.7859
DQ-0007117,BSCM-000238,Jayanagar,2024-12-24,24,23,1,95.83,0,0,0,675.8,4,0.9994
DQ-0007118,BSCM-000238,Jayanagar,2023-07-11,24,24,0,100.0,0,2,0,938.4,1,0.9037
DQ-0007119,BSCM-000238,Jayanagar,2023-09-16,24,24,0,100.0,0,2,0,857.0,2,0.9948
DQ-0007120,BSCM-000238,Jayanagar,2023-08-22,24,24,0,100.0,0,2,0,916.2,4,0.8624
DQ-0007121,BSCM-000238,Jayanagar,2024-10-06,24,24,0,100.0,0,2,0,2371.8,4,0.8785
DQ-0007122,BSCM-000238,Jayanagar,2023-05-10,24,24,0,100.0,0,0,0,1974.7,0,0.9461
DQ-0007123,BSCM-000238,Jayanagar,2024-07-08,24,24,0,100.0,0,1,0,469.2,1,0.8331
DQ-0007124,BSCM-000238,Jayanagar,2024-08-20,24,24,0,100.0,0,0,0,1892.6,2,0.9301
DQ-0007125,BSCM-000238,Jayanagar,2023-11-13,24,24,0,100.0,0,0,0,951.2,1,0.841
DQ-0007126,BSCM-000238,Jayanagar,2023-06-02,24,24,0,100.0,0,0,0,915.9,4,0.9602
DQ-0007127,BSCM-000238,Jayanagar,2024-09-27,24,24,0,100.0,0,1,0,2456.3,1,0.9334
DQ-0007128,BSCM-000238,Jayanagar,2023-05-24,24,24,0,100.0,0,0,0,675.6,0,0.8346
DQ-0007129,BSCM-000238,Jayanagar,2024-06-21,24,24,0,100.0,0,0,0,1223.2,3,0.9425
DQ-0007130,BSCM-000238,Jayanagar,2023-08-29,24,24,0,100.0,0,1,0,2434.4,1,0.9973
DQ-0007131,BSCM-000238,Jayanagar,2024-04-21,24,24,0,100.0,0,0,0,1145.1,4,0.8145
DQ-0007132,BSCM-000238,Jayanagar,2023-01-07,24,23,1,95.83,0,2,0,2303.5,5,0.8179
DQ-0007133,BSCM-000238,Jayanagar,2024-08-18,24,24,0,100.0,0,1,0,1957.7,1,0.9155
DQ-0007134,BSCM-000238,Jayanagar,2023-11-12,24,24,0,100.0,0,2,0,734.5,1,0.9784
DQ-0007135,BSCM-000238,Jayanagar,2024-03-25,24,23,1,95.83,0,2,0,1984.3,3,0.9732
DQ-0007136,BSCM-000238,Jayanagar,2024-10-28,24,24,0,100.0,0,2,0,157.3,4,0.9253
DQ-0007137,BSCM-000238,Jayanagar,2024-09-23,24,23,1,95.83,1,2,0,145.0,2,0.8763
DQ-0007138,BSCM-000238,Jayanagar,2024-12-05,24,23,1,95.83,0,1,0,2208.1,2,0.9502
DQ-0007139,BSCM-000238,Jayanagar,2024-02-29,24,24,0,100.0,0,1,0,2208.4,5,0.9395
DQ-0007140,BSCM-000238,Jayanagar,2024-11-20,24,21,3,87.5,2,0,0,1474.4,5,0.9876
DQ-0007141,BSCM-000239,Yelahanka,2023-03-11,24,22,2,91.67,0,2,0,2384.6,5,0.8835
DQ-0007142,BSCM-000239,Yelahanka,2024-10-04,24,22,2,91.67,0,0,0,2436.5,0,0.9052
DQ-0007143,BSCM-000239,Yelahanka,2024-02-06,24,24,0,100.0,0,2,0,2218.1,5,0.9305
DQ-0007144,BSCM-000239,Yelahanka,2023-01-12,24,24,0,100.0,0,2,0,1553.0,3,0.9083
DQ-0007145,BSCM-000239,Yelahanka,2024-09-22,24,18,6,75.0,4,0,0,725.1,3,0.8264
DQ-0007146,BSCM-000239,Yelahanka,2023-10-05,24,22,2,91.67,1,1,0,1581.8,0,0.8909
DQ-0007147,BSCM-000239,Yelahanka,2024-12-24,24,24,0,100.0,0,2,0,1235.2,5,0.8594
DQ-0007148,BSCM-000239,Yelahanka,2023-07-11,24,24,0,100.0,0,2,0,2473.5,3,0.9518
DQ-0007149,BSCM-000239,Yelahanka,2023-09-16,24,24,0,100.0,0,2,0,1227.3,3,0.9542
DQ-0007150,BSCM-000239,Yelahanka,2023-08-22,24,24,0,100.0,0,1,0,908.4,0,0.8545
DQ-0007151,BSCM-000239,Yelahanka,2024-10-06,24,24,0,100.0,0,0,0,1824.8,3,0.9493
DQ-0007152,BSCM-000239,Yelahanka,2023-05-10,24,24,0,100.0,0,1,0,387.0,2,0.9651
DQ-0007153,BSCM-000239,Yelahanka,2024-07-08,24,21,3,87.5,2,2,0,2151.0,5,0.8596
DQ-0007154,BSCM-000239,Yelahanka,2024-08-20,24,21,3,87.5,0,2,0,1202.6,2,0.8198
DQ-0007155,BSCM-000239,Yelahanka,2023-11-13,24,24,0,100.0,0,0,0,1996.6,5,0.9161
DQ-0007156,BSCM-000239,Yelahanka,2023-06-02,24,24,0,100.0,0,0,0,1919.7,3,0.8911
DQ-0007157,BSCM-000239,Yelahanka,2024-09-27,24,23,1,95.83,0,0,0,1741.2,2,0.9437
DQ-0007158,BSCM-000239,Yelahanka,2023-05-24,24,24,0,100.0,0,0,0,293.0,5,0.8997
DQ-0007159,BSCM-000239,Yelahanka,2024-06-21,24,23,1,95.83,1,1,1,594.4,5,0.9622
DQ-0007160,BSCM-000239,Yelahanka,2023-08-29,24,24,0,100.0,0,2,0,1771.1,3,0.8582
DQ-0007161,BSCM-000239,Yelahanka,2024-04-21,24,24,0,100.0,0,1,0,2106.9,2,0.844
DQ-0007162,BSCM-000239,Yelahanka,2023-01-07,24,21,3,87.5,0,0,0,1200.6,2,0.9295
DQ-0007163,BSCM-000239,Yelahanka,2024-08-18,24,24,0,100.0,0,0,0,2493.5,5,0.9357
DQ-0007164,BSCM-000239,Yelahanka,2023-11-12,24,21,3,87.5,1,1,0,1301.2,3,0.8833
DQ-0007165,BSCM-000239,Yelahanka,2024-03-25,24,24,0,100.0,0,1,0,2324.3,1,0.861
DQ-0007166,BSCM-000239,Yelahanka,2024-10-28,24,24,0,100.0,0,2,0,1216.7,5,0.8973
DQ-0007167,BSCM-000239,Yelahanka,2024-09-23,24,20,4,83.33,4,0,0,753.6,3,0.9792
DQ-0007168,BSCM-000239,Yelahanka,2024-12-05,24,24,0,100.0,0,1,0,1810.9,2,0.8319
DQ-0007169,BSCM-000239,Yelahanka,2024-02-29,24,18,6,75.0,1,1,0,102.4,2,0.8997
DQ-0007170,BSCM-000239,Yelahanka,2024-11-20,24,24,0,100.0,0,0,0,957.8,0,0.9987
DQ-0007171,BSCM-000240,Koramangala,2023-03-11,24,22,2,91.67,2,1,0,936.4,0,0.9694
DQ-0007172,BSCM-000240,Koramangala,2024-10-04,24,24,0,100.0,0,2,1,1465.3,4,0.8205
DQ-0007173,BSCM-000240,Koramangala,2024-02-06,24,23,1,95.83,1,0,0,83.9,4,0.8614
DQ-0007174,BSCM-000240,Koramangala,2023-01-12,24,24,0,100.0,0,1,0,1428.9,2,0.8648
DQ-0007175,BSCM-000240,Koramangala,2024-09-22,24,24,0,100.0,0,1,0,1919.4,3,0.8655
DQ-0007176,BSCM-000240,Koramangala,2023-10-05,24,24,0,100.0,0,1,0,2386.8,4,0.9508
DQ-0007177,BSCM-000240,Koramangala,2024-12-24,24,24,0,100.0,0,1,0,1097.1,2,0.9214
DQ-0007178,BSCM-000240,Koramangala,2023-07-11,24,24,0,100.0,0,2,0,2031.6,1,0.9821
DQ-0007179,BSCM-000240,Koramangala,2023-09-16,24,24,0,100.0,0,1,0,478.5,5,0.8431
DQ-0007180,BSCM-000240,Koramangala,2023-08-22,24,24,0,100.0,0,2,0,1617.7,5,0.9465
DQ-0007181,BSCM-000240,Koramangala,2024-10-06,24,22,2,91.67,1,2,0,1677.8,0,0.9302
DQ-0007182,BSCM-000240,Koramangala,2023-05-10,24,24,0,100.0,0,1,0,1954.9,3,0.9013
DQ-0007183,BSCM-000240,Koramangala,2024-07-08,24,24,0,100.0,0,0,0,1944.1,2,0.9709
DQ-0007184,BSCM-000240,Koramangala,2024-08-20,24,24,0,100.0,0,2,0,159.3,0,0.8751
DQ-0007185,BSCM-000240,Koramangala,2023-11-13,24,23,1,95.83,0,2,0,2134.6,3,0.8814
DQ-0007186,BSCM-000240,Koramangala,2023-06-02,24,24,0,100.0,0,2,0,709.8,4,0.8031
DQ-0007187,BSCM-000240,Koramangala,2024-09-27,24,23,1,95.83,0,0,0,132.1,5,0.8439
DQ-0007188,BSCM-000240,Koramangala,2023-05-24,24,22,2,91.67,0,0,0,2260.7,0,0.8596
DQ-0007189,BSCM-000240,Koramangala,2024-06-21,24,23,1,95.83,1,1,0,1642.4,5,0.8483
DQ-0007190,BSCM-000240,Koramangala,2023-08-29,24,24,0,100.0,0,2,0,327.7,0,0.9915
DQ-0007191,BSCM-000240,Koramangala,2024-04-21,24,24,0,100.0,0,0,0,347.4,2,0.8512
DQ-0007192,BSCM-000240,Koramangala,2023-01-07,24,24,0,100.0,0,2,0,1056.9,1,0.8108
DQ-0007193,BSCM-000240,Koramangala,2024-08-18,24,24,0,100.0,0,2,0,747.0,2,0.9884
DQ-0007194,BSCM-000240,Koramangala,2023-11-12,24,24,0,100.0,0,2,0,118.9,2,0.9132
DQ-0007195,BSCM-000240,Koramangala,2024-03-25,24,21,3,87.5,1,2,0,2405.2,5,0.947
DQ-0007196,BSCM-000240,Koramangala,2024-10-28,24,24,0,100.0,0,2,0,630.2,0,0.8212
DQ-0007197,BSCM-000240,Koramangala,2024-09-23,24,24,0,100.0,0,2,0,1228.9,4,0.953
DQ-0007198,BSCM-000240,Koramangala,2024-12-05,24,24,0,100.0,0,1,0,170.3,1,0.9644
DQ-0007199,BSCM-000240,Koramangala,2024-02-29,24,24,0,100.0,0,0,1,2388.4,0,0.9324
DQ-0007200,BSCM-000240,Koramangala,2024-11-20,24,24,0,100.0,0,1,0,2037.9,2,0.9893
DQ-0007201,BSCM-000241,Indiranagar,2023-03-11,24,24,0,100.0,0,2,0,1665.8,0,0.9438
DQ-0007202,BSCM-000241,Indiranagar,2024-10-04,24,18,6,75.0,2,2,0,1444.2,5,0.8381
DQ-0007203,BSCM-000241,Indiranagar,2024-02-06,24,24,0,100.0,0,1,0,1892.5,4,0.9086
DQ-0007204,BSCM-000241,Indiranagar,2023-01-12,24,24,0,100.0,0,0,0,480.0,2,0.9464
DQ-0007205,BSCM-000241,Indiranagar,2024-09-22,24,24,0,100.0,0,0,0,283.9,2,0.9749
DQ-0007206,BSCM-000241,Indiranagar,2023-10-05,24,24,0,100.0,0,0,0,1319.3,2,0.9177
DQ-0007207,BSCM-000241,Indiranagar,2024-12-24,24,24,0,100.0,0,1,0,691.0,0,0.8218
DQ-0007208,BSCM-000241,Indiranagar,2023-07-11,24,24,0,100.0,0,1,0,2188.1,2,0.8944
DQ-0007209,BSCM-000241,Indiranagar,2023-09-16,24,24,0,100.0,0,1,0,1285.6,4,0.9143
DQ-0007210,BSCM-000241,Indiranagar,2023-08-22,24,24,0,100.0,0,2,0,1330.3,4,0.805
DQ-0007211,BSCM-000241,Indiranagar,2024-10-06,24,21,3,87.5,3,0,0,1783.3,1,0.9391
DQ-0007212,BSCM-000241,Indiranagar,2023-05-10,24,24,0,100.0,0,1,0,102.4,1,0.9387
DQ-0007213,BSCM-000241,Indiranagar,2024-07-08,24,24,0,100.0,0,1,0,326.5,2,0.9778
DQ-0007214,BSCM-000241,Indiranagar,2024-08-20,24,24,0,100.0,0,2,0,2447.6,1,0.8299
DQ-0007215,BSCM-000241,Indiranagar,2023-11-13,24,24,0,100.0,0,2,0,1652.3,2,0.9195
DQ-0007216,BSCM-000241,Indiranagar,2023-06-02,24,21,3,87.5,3,2,0,1569.3,5,0.8659
DQ-0007217,BSCM-000241,Indiranagar,2024-09-27,24,22,2,91.67,2,1,0,2275.7,5,0.8389
DQ-0007218,BSCM-000241,Indiranagar,2023-05-24,24,22,2,91.67,0,2,0,427.6,0,0.9016
DQ-0007219,BSCM-000241,Indiranagar,2024-06-21,24,24,0,100.0,0,2,0,2100.4,1,0.8756
DQ-0007220,BSCM-000241,Indiranagar,2023-08-29,24,24,0,100.0,0,0,0,2201.7,2,0.9943
DQ-0007221,BSCM-000241,Indiranagar,2024-04-21,24,24,0,100.0,0,0,0,1122.8,0,0.9941
DQ-0007222,BSCM-000241,Indiranagar,2023-01-07,24,22,2,91.67,1,1,0,873.8,2,0.9297
DQ-0007223,BSCM-000241,Indiranagar,2024-08-18,24,24,0,100.0,0,1,0,2149.0,4,0.8482
DQ-0007224,BSCM-000241,Indiranagar,2023-11-12,24,23,1,95.83,0,0,0,2430.6,1,0.8872
DQ-0007225,BSCM-000241,Indiranagar,2024-03-25,24,24,0,100.0,0,2,0,1341.3,3,0.9264
DQ-0007226,BSCM-000241,Indiranagar,2024-10-28,24,21,3,87.5,0,2,0,1090.5,3,0.9187
DQ-0007227,BSCM-000241,Indiranagar,2024-09-23,24,24,0,100.0,0,0,0,1527.3,4,0.8811
DQ-0007228,BSCM-000241,Indiranagar,2024-12-05,24,24,0,100.0,0,2,0,2054.6,2,0.8706
DQ-0007229,BSCM-000241,Indiranagar,2024-02-29,24,21,3,87.5,3,0,0,1832.2,4,0.8588
DQ-0007230,BSCM-000241,Indiranagar,2024-11-20,24,21,3,87.5,0,0,0,2207.5,4,0.8878
DQ-0007231,BSCM-000242,BTM Layout,2023-03-11,24,24,0,100.0,0,0,0,2401.7,5,0.9915
DQ-0007232,BSCM-000242,BTM Layout,2024-10-04,24,24,0,100.0,0,2,0,428.9,2,0.9165
DQ-0007233,BSCM-000242,BTM Layout,2024-02-06,24,21,3,87.5,1,0,0,957.6,3,0.955
DQ-0007234,BSCM-000242,BTM Layout,2023-01-12,24,24,0,100.0,0,2,0,322.0,0,0.8922
DQ-0007235,BSCM-000242,BTM Layout,2024-09-22,24,24,0,100.0,0,2,0,108.7,1,0.833
DQ-0007236,BSCM-000242,BTM Layout,2023-10-05,24,24,0,100.0,0,2,0,116.4,4,0.9114
DQ-0007237,BSCM-000242,BTM Layout,2024-12-24,24,24,0,100.0,0,0,0,377.6,3,0.8835
DQ-0007238,BSCM-000242,BTM Layout,2023-07-11,24,24,0,100.0,0,0,0,2135.7,1,0.9507
DQ-0007239,BSCM-000242,BTM Layout,2023-09-16,24,23,1,95.83,1,1,0,673.0,3,0.8419
DQ-0007240,BSCM-000242,BTM Layout,2023-08-22,24,24,0,100.0,0,2,0,1907.5,2,0.9347
DQ-0007241,BSCM-000242,BTM Layout,2024-10-06,24,18,6,75.0,4,2,0,2029.2,2,0.8954
DQ-0007242,BSCM-000242,BTM Layout,2023-05-10,24,24,0,100.0,0,1,0,539.6,1,0.9869
DQ-0007243,BSCM-000242,BTM Layout,2024-07-08,24,24,0,100.0,0,2,0,1867.5,3,0.8126
DQ-0007244,BSCM-000242,BTM Layout,2024-08-20,24,21,3,87.5,2,0,0,1872.4,0,0.9922
DQ-0007245,BSCM-000242,BTM Layout,2023-11-13,24,23,1,95.83,1,2,0,1085.3,5,0.8389
DQ-0007246,BSCM-000242,BTM Layout,2023-06-02,24,24,0,100.0,0,2,0,1155.5,4,0.8375
DQ-0007247,BSCM-000242,BTM Layout,2024-09-27,24,24,0,100.0,0,1,0,2214.0,1,0.9082
DQ-0007248,BSCM-000242,BTM Layout,2023-05-24,24,24,0,100.0,0,0,0,392.0,0,0.8331
DQ-0007249,BSCM-000242,BTM Layout,2024-06-21,24,24,0,100.0,0,2,0,1600.2,0,0.9946
DQ-0007250,BSCM-000242,BTM Layout,2023-08-29,24,24,0,100.0,0,0,0,302.4,4,0.9697
DQ-0007251,BSCM-000242,BTM Layout,2024-04-21,24,24,0,100.0,0,1,0,693.8,4,0.8835
DQ-0007252,BSCM-000242,BTM Layout,2023-01-07,24,12,12,50.0,12,1,0,421.5,0,0.61
DQ-0007253,BSCM-000242,BTM Layout,2024-08-18,24,23,1,95.83,0,0,0,1696.0,5,0.8854
DQ-0007254,BSCM-000242,BTM Layout,2023-11-12,24,24,0,100.0,0,0,0,1310.8,4,0.8395
DQ-0007255,BSCM-000242,BTM Layout,2024-03-25,24,24,0,100.0,0,1,0,2417.7,3,0.9277
DQ-0007256,BSCM-000242,BTM Layout,2024-10-28,24,12,12,50.0,2,2,0,1482.4,2,0.7902
DQ-0007257,BSCM-000242,BTM Layout,2024-09-23,24,24,0,100.0,0,2,0,922.6,2,0.8588
DQ-0007258,BSCM-000242,BTM Layout,2024-12-05,24,22,2,91.67,0,2,0,488.2,5,0.9285
DQ-0007259,BSCM-000242,BTM Layout,2024-02-29,24,23,1,95.83,1,1,0,1035.4,0,0.9288
DQ-0007260,BSCM-000242,BTM Layout,2024-11-20,24,21,3,87.5,1,0,1,1731.3,1,0.9238
DQ-0007261,BSCM-000243,Jayanagar,2023-03-11,24,24,0,100.0,0,1,0,2339.1,0,0.9607
DQ-0007262,BSCM-000243,Jayanagar,2024-10-04,24,24,0,100.0,0,0,0,1804.1,2,0.9012
DQ-0007263,BSCM-000243,Jayanagar,2024-02-06,24,24,0,100.0,0,1,0,1120.7,4,0.83
