forecast_id,zone,forecast_date,model_name,forecast_mw,actual_mw,p10_mw,p90_mw,mape_pct,peak_hour,peak_forecast_mw,horizon_hours,run_timestamp,p50_mw,p5_mw,p95_mw,confidence_level,model_version,training_data_size,last_retrained_date
FC-004199,Yelahanka,2024-02-24,Prophet-v1,44.14,42.0,38.84,49.44,5.095,18,59.59,24,2024-02-23 19:00:00,44.14,36.46,51.82,0.949,1.4.3,42910,2024-01-11
FC-004200,BTM Layout,2024-02-24,Ensemble-v4,40.99,44.06,36.07,45.91,6.968,19,55.34,24,2024-02-23 21:00:00,40.99,33.86,48.12,0.93,4.1.0,42897,2024-01-10
FC-004201,Whitefield,2024-02-25,Ensemble-v4,45.67,44.1,40.19,51.15,3.56,19,61.65,24,2024-02-24 20:00:00,45.67,37.72,53.62,0.964,4.1.0,43029,2024-01-10
FC-004202,Koramangala,2024-02-25,XGBoost-v3,41.51,43.25,36.53,46.49,4.023,21,56.04,24,2024-02-24 21:00:00,41.51,34.29,48.73,0.96,3.2.1,43118,2024-01-09
FC-004203,Jayanagar,2024-02-25,XGBoost-v3,42.86,42.46,37.72,48.0,0.942,9,57.86,24,2024-02-24 19:00:00,42.86,35.41,50.31,0.991,3.2.1,42910,2024-01-08
FC-004204,Rajajinagar,2024-02-25,LSTM-v2,46.53,45.51,40.95,52.11,2.241,18,62.82,24,2024-02-24 20:00:00,46.53,38.44,54.62,0.978,2.1.0,43114,2024-01-07
FC-004205,Hebbal,2024-02-25,Ensemble-v4,44.49,44.9,39.15,49.83,0.913,20,60.06,24,2024-02-24 18:00:00,44.49,36.75,52.23,0.991,4.1.0,42574,2024-01-06
FC-004206,Electronic City,2024-02-25,XGBoost-v3,41.63,42.2,36.63,46.63,1.351,18,56.2,24,2024-02-24 19:00:00,41.63,34.38,48.88,0.986,3.2.1,43473,2024-01-05
FC-004207,Marathahalli,2024-02-25,XGBoost-v3,42.22,44.57,37.15,47.29,5.273,19,57.0,24,2024-02-24 18:00:00,42.22,34.87,49.57,0.947,3.2.1,43224,2024-01-04
FC-004208,Indiranagar,2024-02-25,Ensemble-v4,34.7,36.64,30.54,38.86,5.295,18,46.85,24,2024-02-24 21:00:00,34.7,28.67,40.73,0.947,4.1.0,43120,2024-01-03
FC-004209,Yelahanka,2024-02-25,Ensemble-v4,37.48,37.46,32.98,41.98,0.053,19,50.6,24,2024-02-24 19:00:00,37.48,30.96,44.0,0.999,4.1.0,42910,2024-01-02
FC-004210,BTM Layout,2024-02-25,Ensemble-v4,42.72,42.25,37.59,47.85,1.112,18,57.67,24,2024-02-24 18:00:00,42.72,35.28,50.16,0.989,4.1.0,42897,2024-01-01
FC-004211,Whitefield,2024-02-26,Ensemble-v4,44.52,46.37,39.18,49.86,3.99,21,60.1,24,2024-02-25 20:00:00,44.52,36.78,52.26,0.96,4.1.0,43029,2024-01-01
FC-004212,Koramangala,2024-02-26,XGBoost-v3,45.75,45.28,40.26,51.24,1.038,9,61.76,24,2024-02-25 21:00:00,45.75,37.79,53.71,0.99,3.2.1,43118,2023-12-31
FC-004213,Jayanagar,2024-02-26,XGBoost-v3,32.98,34.67,29.02,36.94,4.875,9,44.52,24,2024-02-25 21:00:00,32.98,27.24,38.72,0.951,3.2.1,42910,2023-12-30
FC-004214,Rajajinagar,2024-02-26,Prophet-v1,38.33,39.48,33.73,42.93,2.913,20,51.75,24,2024-02-25 22:00:00,38.33,31.66,45.0,0.971,1.4.3,43114,2023-12-29
FC-004215,Hebbal,2024-02-26,Prophet-v1,39.38,38.97,34.65,44.11,1.052,9,53.16,24,2024-02-25 18:00:00,39.38,32.52,46.24,0.989,1.4.3,42574,2023-12-28
FC-004216,Electronic City,2024-02-26,Prophet-v1,40.8,40.66,35.9,45.7,0.344,19,55.08,24,2024-02-25 19:00:00,40.8,33.7,47.91,0.997,1.4.3,43473,2023-12-27
FC-004217,Marathahalli,2024-02-26,Ensemble-v4,43.24,40.81,38.05,48.43,5.954,9,58.37,24,2024-02-25 19:00:00,43.24,35.71,50.77,0.94,4.1.0,43224,2023-12-26
FC-004218,Indiranagar,2024-02-26,XGBoost-v3,35.17,37.54,30.95,39.39,6.313,19,47.48,24,2024-02-25 20:00:00,35.17,29.05,41.29,0.937,3.2.1,43120,2023-12-25
FC-004219,Yelahanka,2024-02-26,LSTM-v2,38.87,36.45,34.21,43.53,6.639,21,52.47,24,2024-02-25 20:00:00,38.87,32.11,45.63,0.934,2.1.0,42910,2023-12-24
FC-004220,BTM Layout,2024-02-26,XGBoost-v3,41.95,42.79,36.92,46.98,1.963,19,56.63,24,2024-02-25 21:00:00,41.95,34.66,49.24,0.98,3.2.1,42897,2023-12-23
FC-004221,Whitefield,2024-02-27,LSTM-v2,43.21,42.49,38.02,48.4,1.695,19,58.33,24,2024-02-26 23:00:00,43.21,35.68,50.74,0.983,2.1.0,43029,2023-12-23
FC-004222,Koramangala,2024-02-27,Prophet-v1,44.29,42.79,38.98,49.6,3.505,19,59.79,24,2024-02-26 23:00:00,44.29,36.59,51.99,0.965,1.4.3,43118,2023-12-22
FC-004223,Jayanagar,2024-02-27,Prophet-v1,40.52,42.45,35.66,45.38,4.547,21,54.7,24,2024-02-26 22:00:00,40.52,33.47,47.57,0.955,1.4.3,42910,2023-12-21
FC-004224,Rajajinagar,2024-02-27,XGBoost-v3,42.38,43.98,37.29,47.47,3.638,21,57.21,24,2024-02-26 23:00:00,42.38,35.0,49.76,0.964,3.2.1,43114,2023-12-20
FC-004225,Hebbal,2024-02-27,Ensemble-v4,42.21,40.36,37.14,47.28,4.584,21,56.98,24,2024-02-26 18:00:00,42.21,34.86,49.56,0.954,4.1.0,42574,2023-12-19
FC-004226,Electronic City,2024-02-27,LSTM-v2,38.16,38.97,33.58,42.74,2.079,9,51.52,24,2024-02-26 18:00:00,38.16,31.52,44.8,0.979,2.1.0,43473,2023-12-18
FC-004227,Marathahalli,2024-02-27,XGBoost-v3,47.95,45.92,42.2,53.7,4.421,21,64.73,24,2024-02-26 19:00:00,47.95,39.61,56.29,0.956,3.2.1,43224,2023-12-17
FC-004228,Indiranagar,2024-02-27,Ensemble-v4,40.14,41.94,35.32,44.96,4.292,18,54.19,24,2024-02-26 19:00:00,40.14,33.15,47.13,0.957,4.1.0,43120,2023-12-16
FC-004229,Yelahanka,2024-02-27,Prophet-v1,40.92,38.6,36.01,45.83,6.01,20,55.24,24,2024-02-26 19:00:00,40.92,33.8,48.04,0.94,1.4.3,42910,2023-12-15
FC-004230,BTM Layout,2024-02-27,Prophet-v1,42.07,42.14,37.02,47.12,0.166,10,56.79,24,2024-02-26 21:00:00,42.07,34.75,49.39,0.998,1.4.3,42897,2023-12-14
FC-004231,Whitefield,2024-02-28,LSTM-v2,35.84,38.04,31.54,40.14,5.783,19,48.38,24,2024-02-27 19:00:00,35.84,29.6,42.08,0.942,2.1.0,43029,2024-01-28
FC-004232,Koramangala,2024-02-28,LSTM-v2,37.48,38.4,32.98,41.98,2.396,18,50.6,24,2024-02-27 20:00:00,37.48,30.96,44.0,0.976,2.1.0,43118,2024-01-27
FC-004233,Jayanagar,2024-02-28,LSTM-v2,38.61,38.31,33.98,43.24,0.783,10,52.12,24,2024-02-27 19:00:00,38.61,31.9,45.32,0.992,2.1.0,42910,2024-01-26
FC-004234,Rajajinagar,2024-02-28,LSTM-v2,36.97,37.72,32.53,41.41,1.988,19,49.91,24,2024-02-27 22:00:00,36.97,30.53,43.41,0.98,2.1.0,43114,2024-01-25
FC-004235,Hebbal,2024-02-28,Prophet-v1,41.58,43.91,36.59,46.57,5.306,21,56.13,24,2024-02-27 19:00:00,41.58,34.34,48.82,0.947,1.4.3,42574,2024-01-24
FC-004236,Electronic City,2024-02-28,Prophet-v1,37.49,39.4,32.99,41.99,4.848,18,50.61,24,2024-02-27 19:00:00,37.49,30.97,44.02,0.952,1.4.3,43473,2024-01-23
FC-004237,Marathahalli,2024-02-28,XGBoost-v3,36.62,37.58,32.23,41.01,2.555,10,49.44,24,2024-02-27 18:00:00,36.62,30.25,42.99,0.974,3.2.1,43224,2024-01-22
FC-004238,Indiranagar,2024-02-28,Prophet-v1,40.46,37.86,35.6,45.32,6.867,18,54.62,24,2024-02-27 22:00:00,40.46,33.41,47.51,0.931,1.4.3,43120,2024-01-21
FC-004239,Yelahanka,2024-02-28,XGBoost-v3,41.58,42.29,36.59,46.57,1.679,10,56.13,24,2024-02-27 19:00:00,41.58,34.34,48.82,0.983,3.2.1,42910,2024-01-20
FC-004240,BTM Layout,2024-02-28,XGBoost-v3,44.48,42.38,39.14,49.82,4.955,21,60.05,24,2024-02-27 19:00:00,44.48,36.74,52.22,0.95,3.2.1,42897,2024-01-19
FC-004241,Whitefield,2024-02-29,XGBoost-v3,39.74,42.66,34.97,44.51,6.845,19,53.65,24,2024-02-28 18:00:00,39.74,32.82,46.66,0.932,3.2.1,43029,2024-01-19
FC-004242,Koramangala,2024-02-29,Ensemble-v4,40.99,39.55,36.07,45.91,3.641,9,55.34,24,2024-02-28 22:00:00,40.99,33.86,48.12,0.964,4.1.0,43118,2024-01-18
FC-004243,Jayanagar,2024-02-29,LSTM-v2,36.21,38.46,31.86,40.56,5.85,21,48.88,24,2024-02-28 22:00:00,36.21,29.9,42.52,0.942,2.1.0,42910,2024-01-17
FC-004244,Rajajinagar,2024-02-29,XGBoost-v3,43.03,40.26,37.87,48.19,6.88,19,58.09,24,2024-02-28 20:00:00,43.03,35.55,50.51,0.931,3.2.1,43114,2024-01-16
FC-004245,Hebbal,2024-02-29,Ensemble-v4,41.77,40.1,36.76,46.78,4.165,20,56.39,24,2024-02-28 19:00:00,41.77,34.51,49.03,0.958,4.1.0,42574,2024-01-15
FC-004246,Electronic City,2024-02-29,Ensemble-v4,36.05,35.94,31.72,40.38,0.306,9,48.67,24,2024-02-28 22:00:00,36.05,29.77,42.33,0.997,4.1.0,43473,2024-01-14
FC-004247,Marathahalli,2024-02-29,LSTM-v2,44.26,42.89,38.95,49.57,3.194,18,59.75,24,2024-02-28 23:00:00,44.26,36.56,51.96,0.968,2.1.0,43224,2024-01-13
FC-004248,Indiranagar,2024-02-29,Prophet-v1,44.12,41.24,38.83,49.41,6.984,19,59.56,24,2024-02-28 21:00:00,44.12,36.45,51.79,0.93,1.4.3,43120,2024-01-12
FC-004249,Yelahanka,2024-02-29,Prophet-v1,37.2,37.88,32.74,41.66,1.795,10,50.22,24,2024-02-28 18:00:00,37.2,30.73,43.67,0.982,1.4.3,42910,2024-01-11
FC-004250,BTM Layout,2024-02-29,Prophet-v1,43.63,41.18,38.39,48.87,5.949,19,58.9,24,2024-02-28 23:00:00,43.63,36.03,51.23,0.941,1.4.3,42897,2024-01-10
FC-004251,Whitefield,2024-03-01,Ensemble-v4,52.61,54.73,46.3,58.92,3.874,20,71.02,24,2024-02-29 18:00:00,52.61,43.46,61.76,0.961,4.1.0,43029,2024-01-10
FC-004252,Koramangala,2024-03-01,LSTM-v2,56.96,55.33,50.12,63.8,2.946,19,76.9,24,2024-02-29 19:00:00,56.96,47.04,66.88,0.971,2.1.0,43118,2024-01-09
FC-004253,Jayanagar,2024-03-01,LSTM-v2,57.12,55.46,50.27,63.97,2.993,20,77.11,24,2024-02-29 22:00:00,57.12,47.19,67.05,0.97,2.1.0,42910,2024-01-08
FC-004254,Rajajinagar,2024-03-01,XGBoost-v3,58.77,56.08,51.72,65.82,4.797,10,79.34,24,2024-02-29 21:00:00,58.77,48.55,68.99,0.952,3.2.1,43114,2024-01-07
FC-004255,Hebbal,2024-03-01,Ensemble-v4,50.59,51.91,44.52,56.66,2.543,18,68.3,24,2024-02-29 21:00:00,50.59,41.79,59.39,0.975,4.1.0,42574,2024-01-06
FC-004256,Electronic City,2024-03-01,XGBoost-v3,64.3,61.12,56.58,72.02,5.203,18,86.81,24,2024-02-29 22:00:00,64.3,53.11,75.49,0.948,3.2.1,43473,2024-01-05
FC-004257,Marathahalli,2024-03-01,Ensemble-v4,60.38,59.19,53.13,67.63,2.01,21,81.51,24,2024-02-29 18:00:00,60.38,49.87,70.89,0.98,4.1.0,43224,2024-01-04
FC-004258,Indiranagar,2024-03-01,LSTM-v2,53.97,53.37,47.49,60.45,1.124,9,72.86,24,2024-02-29 23:00:00,53.97,44.57,63.37,0.989,2.1.0,43120,2024-01-03
FC-004259,Yelahanka,2024-03-01,LSTM-v2,57.28,57.64,50.41,64.15,0.625,21,77.33,24,2024-02-29 22:00:00,57.28,47.32,67.24,0.994,2.1.0,42910,2024-01-02
FC-004260,BTM Layout,2024-03-01,Prophet-v1,57.22,53.89,50.35,64.09,6.179,19,77.25,24,2024-02-29 20:00:00,57.22,47.26,67.18,0.938,1.4.3,42897,2024-01-01
FC-004261,Whitefield,2024-03-02,Ensemble-v4,55.08,57.28,48.47,61.69,3.841,20,74.36,24,2024-03-01 18:00:00,55.08,45.5,64.66,0.962,4.1.0,43029,2024-01-01
FC-004262,Koramangala,2024-03-02,XGBoost-v3,62.28,62.29,54.81,69.75,0.016,19,84.08,24,2024-03-01 20:00:00,62.28,51.45,73.11,1.0,3.2.1,43118,2023-12-31
FC-004263,Jayanagar,2024-03-02,Prophet-v1,57.61,57.37,50.7,64.52,0.418,19,77.77,24,2024-03-01 22:00:00,57.61,47.59,67.63,0.996,1.4.3,42910,2023-12-30
FC-004264,Rajajinagar,2024-03-02,LSTM-v2,55.16,54.46,48.54,61.78,1.285,20,74.47,24,2024-03-01 18:00:00,55.16,45.56,64.76,0.987,2.1.0,43114,2023-12-29
FC-004265,Hebbal,2024-03-02,Ensemble-v4,51.51,55.15,45.33,57.69,6.6,18,69.54,24,2024-03-01 22:00:00,51.51,42.55,60.47,0.934,4.1.0,42574,2023-12-28
FC-004266,Electronic City,2024-03-02,Prophet-v1,60.57,58.14,53.3,67.84,4.18,19,81.77,24,2024-03-01 20:00:00,60.57,50.03,71.11,0.958,1.4.3,43473,2023-12-27
FC-004267,Marathahalli,2024-03-02,Prophet-v1,55.63,59.15,48.95,62.31,5.951,20,75.1,24,2024-03-01 22:00:00,55.63,45.94,65.32,0.94,1.4.3,43224,2023-12-26
FC-004268,Indiranagar,2024-03-02,Ensemble-v4,57.72,59.56,50.79,64.65,3.089,10,77.92,24,2024-03-01 20:00:00,57.72,47.67,67.77,0.969,4.1.0,43120,2023-12-25
FC-004269,Yelahanka,2024-03-02,XGBoost-v3,60.38,57.3,53.13,67.63,5.375,21,81.51,24,2024-03-01 18:00:00,60.38,49.87,70.89,0.946,3.2.1,42910,2023-12-24
FC-004270,BTM Layout,2024-03-02,Ensemble-v4,50.54,51.77,44.48,56.6,2.376,18,68.23,24,2024-03-01 22:00:00,50.54,41.75,59.33,0.976,4.1.0,42897,2023-12-23
FC-004271,Whitefield,2024-03-03,XGBoost-v3,60.75,59.26,53.46,68.04,2.514,20,82.01,24,2024-03-02 18:00:00,60.75,50.18,71.32,0.975,3.2.1,43029,2023-12-23
FC-004272,Koramangala,2024-03-03,Ensemble-v4,54.74,56.19,48.17,61.31,2.581,21,73.9,24,2024-03-02 18:00:00,54.74,45.21,64.27,0.974,4.1.0,43118,2023-12-22
FC-004273,Jayanagar,2024-03-03,LSTM-v2,56.87,53.31,50.05,63.69,6.678,10,76.77,24,2024-03-02 18:00:00,56.87,46.98,66.76,0.933,2.1.0,42910,2023-12-21
FC-004274,Rajajinagar,2024-03-03,LSTM-v2,53.0,55.43,46.64,59.36,4.384,20,71.55,24,2024-03-02 21:00:00,53.0,43.78,62.22,0.956,2.1.0,43114,2023-12-20
FC-004275,Hebbal,2024-03-03,Prophet-v1,58.84,61.09,51.78,65.9,3.683,10,79.43,24,2024-03-02 18:00:00,58.84,48.6,69.08,0.963,1.4.3,42574,2023-12-19
FC-004276,Electronic City,2024-03-03,XGBoost-v3,54.01,57.58,47.53,60.49,6.2,18,72.91,24,2024-03-02 20:00:00,54.01,44.61,63.41,0.938,3.2.1,43473,2024-02-01
FC-004277,Marathahalli,2024-03-03,LSTM-v2,58.09,55.09,51.12,65.06,5.446,21,78.42,24,2024-03-02 21:00:00,58.09,47.98,68.2,0.946,2.1.0,43224,2024-01-31
FC-004278,Indiranagar,2024-03-03,Prophet-v1,55.51,55.99,48.85,62.17,0.857,9,74.94,24,2024-03-02 22:00:00,55.51,45.85,65.17,0.991,1.4.3,43120,2024-01-30
FC-004279,Yelahanka,2024-03-03,Ensemble-v4,53.42,57.28,47.01,59.83,6.739,19,72.12,24,2024-03-02 19:00:00,53.42,44.13,62.71,0.933,4.1.0,42910,2024-01-29
FC-004280,BTM Layout,2024-03-03,Ensemble-v4,50.93,52.79,44.82,57.04,3.523,21,68.76,24,2024-03-02 19:00:00,50.93,42.07,59.79,0.965,4.1.0,42897,2024-01-28
FC-004281,Whitefield,2024-03-04,Ensemble-v4,55.52,54.76,48.86,62.18,1.388,9,74.95,24,2024-03-03 18:00:00,55.52,45.86,65.18,0.986,4.1.0,43029,2024-01-28
FC-004282,Koramangala,2024-03-04,XGBoost-v3,58.32,58.45,51.32,65.32,0.222,18,78.73,24,2024-03-03 19:00:00,58.32,48.17,68.47,0.998,3.2.1,43118,2024-01-27
FC-004283,Jayanagar,2024-03-04,Ensemble-v4,54.52,53.0,47.98,61.06,2.868,18,73.6,24,2024-03-03 21:00:00,54.52,45.04,64.0,0.971,4.1.0,42910,2024-01-26
FC-004284,Rajajinagar,2024-03-04,XGBoost-v3,55.89,57.45,49.18,62.6,2.715,21,75.45,24,2024-03-03 23:00:00,55.89,46.16,65.62,0.973,3.2.1,43114,2024-01-25
FC-004285,Hebbal,2024-03-04,Prophet-v1,57.02,54.4,50.18,63.86,4.816,18,76.98,24,2024-03-03 20:00:00,57.02,47.1,66.94,0.952,1.4.3,42574,2024-01-24
FC-004286,Electronic City,2024-03-04,LSTM-v2,53.95,57.52,47.48,60.42,6.207,18,72.83,24,2024-03-03 23:00:00,53.95,44.57,63.33,0.938,2.1.0,43473,2024-01-23
FC-004287,Marathahalli,2024-03-04,Ensemble-v4,51.56,53.54,45.37,57.75,3.698,20,69.61,24,2024-03-03 22:00:00,51.56,42.58,60.54,0.963,4.1.0,43224,2024-01-22
FC-004288,Indiranagar,2024-03-04,LSTM-v2,53.85,53.5,47.39,60.31,0.654,18,72.7,24,2024-03-03 19:00:00,53.85,44.48,63.22,0.993,2.1.0,43120,2024-01-21
FC-004289,Yelahanka,2024-03-04,Ensemble-v4,57.24,58.04,50.37,64.11,1.378,19,77.27,24,2024-03-03 23:00:00,57.24,47.28,67.2,0.986,4.1.0,42910,2024-01-20
FC-004290,BTM Layout,2024-03-04,LSTM-v2,52.17,55.5,45.91,58.43,6.0,19,70.43,24,2024-03-03 23:00:00,52.17,43.09,61.25,0.94,2.1.0,42897,2024-01-19
FC-004291,Whitefield,2024-03-05,Prophet-v1,55.01,55.22,48.41,61.61,0.38,21,74.26,24,2024-03-04 19:00:00,55.01,45.44,64.58,0.996,1.4.3,43029,2024-01-19
FC-004292,Koramangala,2024-03-05,Ensemble-v4,61.57,60.04,54.18,68.96,2.548,20,83.12,24,2024-03-04 20:00:00,61.57,50.85,72.29,0.975,4.1.0,43118,2024-01-18
FC-004293,Jayanagar,2024-03-05,LSTM-v2,54.69,55.64,48.13,61.25,1.707,19,73.83,24,2024-03-04 19:00:00,54.69,45.18,64.2,0.983,2.1.0,42910,2024-01-17
FC-004294,Rajajinagar,2024-03-05,LSTM-v2,57.95,57.53,51.0,64.9,0.73,21,78.23,24,2024-03-04 21:00:00,57.95,47.87,68.03,0.993,2.1.0,43114,2024-01-16
FC-004295,Hebbal,2024-03-05,Ensemble-v4,56.25,55.21,49.5,63.0,1.884,19,75.94,24,2024-03-04 22:00:00,56.25,46.46,66.04,0.981,4.1.0,42574,2024-01-15
FC-004296,Electronic City,2024-03-05,Prophet-v1,55.59,55.15,48.92,62.26,0.798,19,75.05,24,2024-03-04 21:00:00,55.59,45.92,65.26,0.992,1.4.3,43473,2024-01-14
FC-004297,Marathahalli,2024-03-05,XGBoost-v3,56.2,53.93,49.46,62.94,4.209,19,75.87,24,2024-03-04 22:00:00,56.2,46.43,65.97,0.958,3.2.1,43224,2024-01-13
FC-004298,Indiranagar,2024-03-05,Prophet-v1,56.52,53.87,49.74,63.3,4.919,9,76.3,24,2024-03-04 22:00:00,56.52,46.69,66.35,0.951,1.4.3,43120,2024-01-12
FC-004299,Yelahanka,2024-03-05,Ensemble-v4,62.47,60.8,54.97,69.97,2.747,10,84.33,24,2024-03-04 21:00:00,62.47,51.6,73.34,0.973,4.1.0,42910,2024-01-11
FC-004300,BTM Layout,2024-03-05,Prophet-v1,57.97,57.28,51.01,64.93,1.205,10,78.26,24,2024-03-04 18:00:00,57.97,47.88,68.06,0.988,1.4.3,42897,2024-01-10
FC-004301,Whitefield,2024-03-06,Ensemble-v4,55.86,54.57,49.16,62.56,2.364,9,75.41,24,2024-03-05 20:00:00,55.86,46.14,65.58,0.976,4.1.0,43029,2024-01-10
FC-004302,Koramangala,2024-03-06,Prophet-v1,51.87,52.62,45.65,58.09,1.425,10,70.02,24,2024-03-05 20:00:00,51.87,42.85,60.89,0.986,1.4.3,43118,2024-01-09
FC-004303,Jayanagar,2024-03-06,XGBoost-v3,59.5,55.95,52.36,66.64,6.345,18,80.33,24,2024-03-05 23:00:00,59.5,49.15,69.85,0.937,3.2.1,42910,2024-01-08
FC-004304,Rajajinagar,2024-03-06,XGBoost-v3,59.69,56.33,52.53,66.85,5.965,9,80.58,24,2024-03-05 21:00:00,59.69,49.31,70.07,0.94,3.2.1,43114,2024-01-07
FC-004305,Hebbal,2024-03-06,Ensemble-v4,64.82,60.83,57.04,72.6,6.559,19,87.51,24,2024-03-05 20:00:00,64.82,53.54,76.1,0.934,4.1.0,42574,2024-01-06
FC-004306,Electronic City,2024-03-06,LSTM-v2,55.35,55.81,48.71,61.99,0.824,18,74.72,24,2024-03-05 21:00:00,55.35,45.72,64.98,0.992,2.1.0,43473,2024-01-05
FC-004307,Marathahalli,2024-03-06,XGBoost-v3,55.0,56.95,48.4,61.6,3.424,10,74.25,24,2024-03-05 22:00:00,55.0,45.43,64.57,0.966,3.2.1,43224,2024-01-04
FC-004308,Indiranagar,2024-03-06,LSTM-v2,57.1,53.57,50.25,63.95,6.59,10,77.09,24,2024-03-05 21:00:00,57.1,47.17,67.03,0.934,2.1.0,43120,2024-01-03
FC-004309,Yelahanka,2024-03-06,XGBoost-v3,57.67,56.91,50.75,64.59,1.335,18,77.85,24,2024-03-05 19:00:00,57.67,47.64,67.7,0.987,3.2.1,42910,2024-01-02
FC-004310,BTM Layout,2024-03-06,XGBoost-v3,52.52,51.92,46.22,58.82,1.156,10,70.9,24,2024-03-05 22:00:00,52.52,43.38,61.66,0.988,3.2.1,42897,2024-01-01
FC-004311,Whitefield,2024-03-07,XGBoost-v3,54.5,56.18,47.96,61.04,2.99,9,73.58,24,2024-03-06 19:00:00,54.5,45.02,63.98,0.97,3.2.1,43029,2024-01-01
FC-004312,Koramangala,2024-03-07,Prophet-v1,55.0,55.43,48.4,61.6,0.776,20,74.25,24,2024-03-06 22:00:00,55.0,45.43,64.57,0.992,1.4.3,43118,2023-12-31
FC-004313,Jayanagar,2024-03-07,XGBoost-v3,62.24,58.43,54.77,69.71,6.521,18,84.02,24,2024-03-06 22:00:00,62.24,51.41,73.07,0.935,3.2.1,42910,2023-12-30
FC-004314,Rajajinagar,2024-03-07,Prophet-v1,58.64,59.13,51.6,65.68,0.829,10,79.16,24,2024-03-06 20:00:00,58.64,48.43,68.85,0.992,1.4.3,43114,2023-12-29
FC-004315,Hebbal,2024-03-07,Prophet-v1,51.77,55.42,45.56,57.98,6.586,21,69.89,24,2024-03-06 20:00:00,51.77,42.77,60.77,0.934,1.4.3,42574,2023-12-28
FC-004316,Electronic City,2024-03-07,LSTM-v2,56.97,53.29,50.13,63.81,6.906,19,76.91,24,2024-03-06 23:00:00,56.97,47.05,66.89,0.931,2.1.0,43473,2023-12-27
FC-004317,Marathahalli,2024-03-07,XGBoost-v3,54.66,54.31,48.1,61.22,0.644,21,73.79,24,2024-03-06 20:00:00,54.66,45.15,64.17,0.994,3.2.1,43224,2023-12-26
FC-004318,Indiranagar,2024-03-07,Ensemble-v4,58.56,57.14,51.53,65.59,2.485,9,79.06,24,2024-03-06 23:00:00,58.56,48.37,68.75,0.975,4.1.0,43120,2023-12-25
FC-004319,Yelahanka,2024-03-07,LSTM-v2,53.25,54.35,46.86,59.64,2.024,20,71.89,24,2024-03-06 23:00:00,53.25,43.98,62.52,0.98,2.1.0,42910,2023-12-24
FC-004320,BTM Layout,2024-03-07,Prophet-v1,59.3,60.35,52.18,66.42,1.74,20,80.06,24,2024-03-06 20:00:00,59.3,48.98,69.62,0.983,1.4.3,42897,2023-12-23
FC-004321,Whitefield,2024-03-08,LSTM-v2,67.52,63.45,59.42,75.62,6.414,10,91.15,24,2024-03-07 19:00:00,67.52,55.78,79.27,0.936,2.1.0,43029,2024-02-06
FC-004322,Koramangala,2024-03-08,XGBoost-v3,54.07,58.0,47.58,60.56,6.776,21,72.99,24,2024-03-07 20:00:00,54.07,44.66,63.48,0.932,3.2.1,43118,2024-02-05
FC-004323,Jayanagar,2024-03-08,Ensemble-v4,62.56,60.23,55.05,70.07,3.869,19,84.46,24,2024-03-07 23:00:00,62.56,51.67,73.45,0.961,4.1.0,42910,2024-02-04
FC-004324,Rajajinagar,2024-03-08,XGBoost-v3,50.57,54.3,44.5,56.64,6.869,20,68.27,24,2024-03-07 21:00:00,50.57,41.77,59.37,0.931,3.2.1,43114,2024-02-03
FC-004325,Hebbal,2024-03-08,Ensemble-v4,62.03,60.3,54.59,69.47,2.869,19,83.74,24,2024-03-07 19:00:00,62.03,51.24,72.82,0.971,4.1.0,42574,2024-02-02
FC-004326,Electronic City,2024-03-08,Ensemble-v4,60.86,59.31,53.56,68.16,2.613,18,82.16,24,2024-03-07 19:00:00,60.86,50.28,71.44,0.974,4.1.0,43473,2024-02-01
FC-004327,Marathahalli,2024-03-08,XGBoost-v3,56.3,53.13,49.54,63.06,5.966,10,76.0,24,2024-03-07 22:00:00,56.3,46.5,66.1,0.94,3.2.1,43224,2024-01-31
FC-004328,Indiranagar,2024-03-08,LSTM-v2,54.36,52.9,47.84,60.88,2.76,21,73.39,24,2024-03-07 21:00:00,54.36,44.91,63.81,0.972,2.1.0,43120,2024-01-30
FC-004329,Yelahanka,2024-03-08,Prophet-v1,58.67,55.71,51.63,65.71,5.313,10,79.2,24,2024-03-07 21:00:00,58.67,48.46,68.88,0.947,1.4.3,42910,2024-01-29
FC-004330,BTM Layout,2024-03-08,XGBoost-v3,60.8,60.78,53.5,68.1,0.033,9,82.08,24,2024-03-07 18:00:00,60.8,50.22,71.38,1.0,3.2.1,42897,2024-01-28
FC-004331,Whitefield,2024-03-09,XGBoost-v3,60.07,56.32,52.86,67.28,6.658,19,81.09,24,2024-03-08 19:00:00,60.07,49.62,70.52,0.933,3.2.1,43029,2024-01-28
FC-004332,Koramangala,2024-03-09,XGBoost-v3,57.66,55.89,50.74,64.58,3.167,20,77.84,24,2024-03-08 18:00:00,57.66,47.63,67.69,0.968,3.2.1,43118,2024-01-27
FC-004333,Jayanagar,2024-03-09,LSTM-v2,52.72,51.38,46.39,59.05,2.608,10,71.17,24,2024-03-08 22:00:00,52.72,43.54,61.9,0.974,2.1.0,42910,2024-01-26
FC-004334,Rajajinagar,2024-03-09,Ensemble-v4,54.26,56.11,47.75,60.77,3.297,19,73.25,24,2024-03-08 22:00:00,54.26,44.82,63.7,0.967,4.1.0,43114,2024-01-25
FC-004335,Hebbal,2024-03-09,Prophet-v1,58.31,56.36,51.31,65.31,3.46,19,78.72,24,2024-03-08 18:00:00,58.31,48.16,68.46,0.965,1.4.3,42574,2024-01-24
