alert_id,meter_id,zone,alert_timestamp,anomaly_type,severity,anomaly_score,status,estimated_loss_units,assigned_inspector,resolution_timestamp,root_cause,model_version,detector_vae_score,detector_eif_score,detector_bocpd_flag,detector_gnn_score,num_detectors_agreeing,shap_feature_1_name,shap_feature_2_name,shap_feature_3_name,shap_feature_1_value,shap_feature_2_value,shap_feature_3_value,suspected_theft_modality,consumption_drop_pct,estimated_daily_loss_inr,recommended_action,days_since_meter_install,alert_reason_code
ALT-002318,BSCM-000061,Indiranagar,2023-07-22 13:00:00,Overcurrent,Medium,0.7008,Open,0.0,,,,TheftDetect-v3.0,0.6638,0.7149,False,0.5759,2,z_score_vs_peer,night_ratio,power_factor,0.1679,0.1091,0.0852,meter_slowdown,58.03,240.19,Run accuracy test and compare against calibrated reference meter.,972,PEER_DEVIATION_LOW_USAGE
ALT-002319,BSCM-000126,BTM Layout,2024-12-09 03:00:00,PF Degradation,Medium,0.606,Resolved,0.0,INS-0012,2024-12-11T18:00:00,,TheftDetect-v3.0,0.5725,0.506,False,0.5326,1,load_factor_day,pct_change_1d,voltage_v,0.1051,0.078,0.0926,meter_slowdown,49.21,327.0,Run accuracy test and compare against calibrated reference meter.,889,PEER_DEVIATION_LOW_USAGE
ALT-002320,BSCM-000188,Rajajinagar,2023-10-19 06:00:00,Meter Tamper,Critical,0.9103,Resolved,0.0,INS-0020,2023-10-19T13:00:00,Phase cut,TheftDetect-v2.1,0.8443,0.8891,True,0.7469,4,night_ratio,power_factor,communication_ok,0.2319,0.1756,0.0878,tamper,1.12,355.5,"Inspect meter seals, terminal cover, and tamper event register.",558,METER_TAMPER_EVENT
ALT-002321,BSCM-000457,Marathahalli,2023-03-31 00:00:00,PF Degradation,Medium,0.6536,Resolved,0.0,INS-0012,2023-04-01T08:00:00,Meter bypass,Ensemble-v1,0.68,0.6563,False,0.5741,2,pct_change_1d,voltage_v,z_score_vs_peer,0.1796,0.1232,0.058,meter_slowdown,60.12,167.22,Run accuracy test and compare against calibrated reference meter.,479,PEER_DEVIATION_LOW_USAGE
ALT-002322,BSCM-000305,Yelahanka,2023-12-27 13:00:00,Meter Tamper,Low,0.8912,Resolved,0.0,INS-0010,2023-12-31T03:00:00,Phase cut,TheftDetect-v3.0,0.9379,0.9127,True,0.7791,4,power_factor,communication_ok,load_factor_day,0.178,0.1177,0.0945,tamper,0.69,132.51,"Inspect meter seals, terminal cover, and tamper event register.",685,METER_TAMPER_EVENT
ALT-002323,BSCM-000424,BTM Layout,2024-05-16 18:00:00,Overcurrent,Low,0.5923,Resolved,0.0,INS-0011,2024-05-18T23:00:00,Faulty firmware,TheftDetect-v3.0,0.6198,0.5031,False,0.5602,1,voltage_v,z_score_vs_peer,night_ratio,0.1351,0.0955,0.0775,meter_slowdown,55.56,89.93,Run accuracy test and compare against calibrated reference meter.,1338,PEER_DEVIATION_LOW_USAGE
ALT-002324,BSCM-000317,Whitefield,2024-07-23 17:00:00,PF Degradation,Medium,0.7174,Resolved,0.0,INS-0007,2024-07-24T23:00:00,Meter bypass,TheftDetect-v3.0,0.8179,0.8132,False,0.5468,2,communication_ok,load_factor_day,pct_change_1d,0.1739,0.1177,0.0872,meter_slowdown,67.12,179.7,Run accuracy test and compare against calibrated reference meter.,938,PEER_DEVIATION_LOW_USAGE
ALT-002325,BSCM-000095,BTM Layout,2024-08-24 03:00:00,Phase Imbalance,Low,0.5812,Resolved,0.0,INS-0005,2024-08-28T23:00:00,External surge,Ensemble-v1,0.5809,0.5334,True,0.4428,1,z_score_vs_peer,night_ratio,power_factor,0.1142,0.0861,0.0505,phase_cut,50.22,241.48,Dispatch three-phase inspection and validate phase current balance.,669,PHASE_CURRENT_MISMATCH
ALT-002326,BSCM-000325,Marathahalli,2023-03-06 18:00:00,Voltage Sag,Low,0.668,Investigating,0.0,INS-0014,,,Ensemble-v1,0.7081,0.534,False,0.6431,1,load_factor_day,pct_change_1d,voltage_v,0.159,0.1223,0.0848,meter_slowdown,59.05,63.43,Run accuracy test and compare against calibrated reference meter.,931,PEER_DEVIATION_LOW_USAGE
ALT-002327,BSCM-000246,BTM Layout,2023-11-21 03:00:00,Reverse Energy,Medium,0.6345,Open,0.0,,,,TheftDetect-v2.1,0.569,0.6258,False,0.5335,1,night_ratio,power_factor,communication_ok,0.1437,0.1182,0.0518,meter_slowdown,57.47,304.89,Run accuracy test and compare against calibrated reference meter.,1147,PEER_DEVIATION_LOW_USAGE
ALT-002328,BSCM-000260,Whitefield,2023-01-14 20:00:00,Voltage Sag,Critical,0.7444,Open,0.0,,,,TheftDetect-v2.1,0.7212,0.7472,True,0.758,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1271,0.1153,0.0693,meter_slowdown,69.84,388.97,Run accuracy test and compare against calibrated reference meter.,856,PEER_DEVIATION_LOW_USAGE
ALT-002329,BSCM-000483,BTM Layout,2023-01-01 06:00:00,Reverse Energy,Low,0.6863,Resolved,0.0,INS-0020,2023-01-04T05:00:00,External surge,Ensemble-v1,0.728,0.6991,False,0.6491,2,power_factor,communication_ok,load_factor_day,0.1625,0.1042,0.0738,meter_slowdown,57.1,341.6,Run accuracy test and compare against calibrated reference meter.,531,PEER_DEVIATION_LOW_USAGE
ALT-002330,BSCM-000172,Jayanagar,2024-06-11 08:00:00,Energy Theft,Medium,0.8281,Resolved,62.0,INS-0001,2024-06-12T05:00:00,Meter bypass,TheftDetect-v2.1,0.879,0.9371,True,0.7964,4,voltage_v,z_score_vs_peer,night_ratio,0.1547,0.1625,0.0828,bypass,75.4,496.0,Dispatch inspector to verify bypass wiring and photograph service entry.,1104,THEFT_BYPASS_SIGNATURE
ALT-002331,BSCM-000436,Rajajinagar,2023-10-12 16:00:00,Phase Imbalance,Medium,0.9514,Investigating,0.0,INS-0013,,,TheftDetect-v2.1,0.9338,0.9325,True,0.9574,4,communication_ok,load_factor_day,pct_change_1d,0.2328,0.1709,0.118,phase_cut,73.53,82.97,Dispatch three-phase inspection and validate phase current balance.,513,PHASE_CURRENT_MISMATCH
ALT-002332,BSCM-000392,Electronic City,2023-05-21 17:00:00,Overcurrent,Low,0.9334,False Positive,0.0,INS-0008,,,TheftDetect-v2.1,0.9291,0.9238,True,0.8217,4,z_score_vs_peer,night_ratio,power_factor,0.1886,0.1508,0.107,meter_slowdown,80.27,503.63,Run accuracy test and compare against calibrated reference meter.,1232,PEER_DEVIATION_LOW_USAGE
ALT-002333,BSCM-000377,Indiranagar,2024-02-15 11:00:00,Voltage Sag,Medium,0.7524,Investigating,0.0,INS-0016,,,TheftDetect-v3.0,0.6613,0.6641,True,0.6493,3,load_factor_day,pct_change_1d,voltage_v,0.1615,0.0878,0.1092,meter_slowdown,65.9,189.75,Run accuracy test and compare against calibrated reference meter.,944,PEER_DEVIATION_LOW_USAGE
ALT-002334,BSCM-000189,BTM Layout,2023-11-28 04:00:00,Communication Loss,Low,0.739,Resolved,0.0,INS-0004,2023-12-02T13:00:00,External surge,TheftDetect-v3.0,0.7176,0.8046,True,0.7392,4,night_ratio,power_factor,communication_ok,0.1969,0.1251,0.0776,meter_slowdown,67.35,361.05,Run accuracy test and compare against calibrated reference meter.,498,PEER_DEVIATION_LOW_USAGE
ALT-002335,BSCM-000357,Indiranagar,2024-09-22 06:00:00,PF Degradation,Medium,0.624,Investigating,0.0,INS-0011,,,Ensemble-v1,0.6774,0.6387,False,0.6161,1,pct_change_1d,voltage_v,z_score_vs_peer,0.1497,0.1138,0.0668,meter_slowdown,49.05,104.71,Run accuracy test and compare against calibrated reference meter.,1086,PEER_DEVIATION_LOW_USAGE
ALT-002336,BSCM-000303,Yelahanka,2023-03-21 03:00:00,Communication Loss,Low,0.8217,Open,0.0,,,,Ensemble-v1,0.8562,0.7881,True,0.7353,4,power_factor,communication_ok,load_factor_day,0.1538,0.0764,0.1085,meter_slowdown,63.53,238.18,Run accuracy test and compare against calibrated reference meter.,351,PEER_DEVIATION_LOW_USAGE
ALT-002337,BSCM-000218,Rajajinagar,2023-12-25 13:00:00,Voltage Sag,Low,0.5592,Resolved,0.0,INS-0019,2023-12-28T21:00:00,External surge,Ensemble-v1,0.5892,0.4068,False,0.6227,1,voltage_v,z_score_vs_peer,night_ratio,0.0977,0.0945,0.0601,meter_slowdown,45.05,56.34,Run accuracy test and compare against calibrated reference meter.,1246,PEER_DEVIATION_LOW_USAGE
ALT-002338,BSCM-000277,Indiranagar,2024-05-19 11:00:00,Overcurrent,Medium,0.7031,Open,0.0,,,,Ensemble-v1,0.7061,0.8187,False,0.6328,2,communication_ok,load_factor_day,pct_change_1d,0.1397,0.1042,0.0998,meter_slowdown,61.93,69.49,Run accuracy test and compare against calibrated reference meter.,1430,PEER_DEVIATION_LOW_USAGE
ALT-002339,BSCM-000081,Electronic City,2023-10-09 04:00:00,PF Degradation,Low,0.5665,Open,0.0,,,,TheftDetect-v3.0,0.5669,0.4683,False,0.5338,1,z_score_vs_peer,night_ratio,power_factor,0.1345,0.0862,0.0704,meter_slowdown,52.49,296.47,Run accuracy test and compare against calibrated reference meter.,1242,PEER_DEVIATION_LOW_USAGE
ALT-002340,BSCM-000053,Yelahanka,2024-10-16 05:00:00,Reverse Energy,Medium,0.9612,Resolved,0.0,INS-0010,2024-10-16T23:00:00,Faulty firmware,Ensemble-v1,0.9216,0.9139,True,0.8685,4,load_factor_day,pct_change_1d,voltage_v,0.2204,0.1356,0.0704,meter_slowdown,84.06,443.1,Run accuracy test and compare against calibrated reference meter.,858,PEER_DEVIATION_LOW_USAGE
ALT-002341,BSCM-000147,Electronic City,2023-10-25 15:00:00,Communication Loss,Low,0.7564,Resolved,0.0,INS-0005,2023-10-29T08:00:00,External surge,TheftDetect-v2.1,0.7983,0.7851,True,0.6275,3,night_ratio,power_factor,communication_ok,0.1453,0.1181,0.1009,meter_slowdown,64.03,248.87,Run accuracy test and compare against calibrated reference meter.,403,PEER_DEVIATION_LOW_USAGE
ALT-002342,BSCM-000026,BTM Layout,2023-04-05 12:00:00,Voltage Sag,Low,0.8974,Open,0.0,,,,Ensemble-v1,0.9227,0.8017,True,0.8182,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1682,0.1714,0.1124,meter_slowdown,68.7,293.42,Run accuracy test and compare against calibrated reference meter.,956,PEER_DEVIATION_LOW_USAGE
ALT-002343,BSCM-000354,Rajajinagar,2023-08-01 13:00:00,Reverse Energy,Low,0.7213,Resolved,0.0,INS-0015,2023-08-06T07:00:00,Phase cut,Ensemble-v1,0.7508,0.6018,True,0.7609,3,power_factor,communication_ok,load_factor_day,0.1657,0.1065,0.0936,meter_slowdown,58.21,311.54,Run accuracy test and compare against calibrated reference meter.,451,PEER_DEVIATION_LOW_USAGE
ALT-002344,BSCM-000290,Whitefield,2024-04-19 08:00:00,Voltage Sag,High,0.6251,Investigating,0.0,INS-0001,,,TheftDetect-v3.0,0.5935,0.4552,False,0.6125,1,voltage_v,z_score_vs_peer,night_ratio,0.133,0.1193,0.0401,meter_slowdown,48.86,150.39,Run accuracy test and compare against calibrated reference meter.,1099,PEER_DEVIATION_LOW_USAGE
ALT-002345,BSCM-000223,Jayanagar,2023-02-16 01:00:00,Voltage Sag,Medium,0.869,Open,0.0,,,,Ensemble-v1,0.7398,0.9267,True,0.7908,4,communication_ok,load_factor_day,pct_change_1d,0.2451,0.1229,0.0856,meter_slowdown,75.93,380.69,Run accuracy test and compare against calibrated reference meter.,1111,PEER_DEVIATION_LOW_USAGE
ALT-002346,BSCM-000014,BTM Layout,2024-09-11 12:00:00,Phase Imbalance,Medium,0.6055,Investigating,0.0,INS-0003,,,Ensemble-v1,0.6713,0.5619,True,0.5534,2,z_score_vs_peer,night_ratio,power_factor,0.1341,0.1121,0.0578,phase_cut,57.99,186.47,Dispatch three-phase inspection and validate phase current balance.,1100,PHASE_CURRENT_MISMATCH
ALT-002347,BSCM-000022,Whitefield,2024-02-20 15:00:00,Reverse Energy,High,0.6156,Open,0.0,,,,TheftDetect-v2.1,0.5869,0.8498,False,0.5964,1,load_factor_day,pct_change_1d,voltage_v,0.1808,0.0985,0.0551,meter_slowdown,61.07,233.82,Run accuracy test and compare against calibrated reference meter.,585,PEER_DEVIATION_LOW_USAGE
ALT-002348,BSCM-000027,Yelahanka,2024-08-25 11:00:00,Overcurrent,High,0.7795,Resolved,0.0,INS-0010,2024-08-27T00:00:00,,Ensemble-v1,0.7277,0.7,True,0.7651,4,night_ratio,power_factor,communication_ok,0.1422,0.1318,0.1119,meter_slowdown,64.92,415.84,Run accuracy test and compare against calibrated reference meter.,1140,PEER_DEVIATION_LOW_USAGE
ALT-002349,BSCM-000258,Rajajinagar,2024-01-23 08:00:00,Overcurrent,Low,0.9447,False Positive,0.0,INS-0008,,,TheftDetect-v2.1,0.9863,0.871,True,0.8956,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1685,0.1513,0.1037,meter_slowdown,71.38,284.84,Run accuracy test and compare against calibrated reference meter.,878,PEER_DEVIATION_LOW_USAGE
ALT-002350,BSCM-000212,Hebbal,2024-11-23 22:00:00,Overcurrent,Medium,0.6854,Open,0.0,,,,TheftDetect-v3.0,0.6619,0.6402,False,0.6094,1,power_factor,communication_ok,load_factor_day,0.1228,0.1225,0.0748,meter_slowdown,56.03,189.62,Run accuracy test and compare against calibrated reference meter.,845,PEER_DEVIATION_LOW_USAGE
ALT-002351,BSCM-000428,Koramangala,2024-10-05 10:00:00,Reverse Energy,Medium,0.6992,Resolved,0.0,INS-0011,2024-10-06T16:00:00,Phase cut,TheftDetect-v3.0,0.7628,0.7187,False,0.6671,3,voltage_v,z_score_vs_peer,night_ratio,0.1836,0.0605,0.0852,meter_slowdown,61.58,353.59,Run accuracy test and compare against calibrated reference meter.,836,PEER_DEVIATION_LOW_USAGE
ALT-002352,BSCM-000493,Yelahanka,2023-01-24 11:00:00,Communication Loss,Low,0.7351,Open,0.0,,,,TheftDetect-v3.0,0.7721,0.6975,True,0.7084,4,communication_ok,load_factor_day,pct_change_1d,0.2056,0.0892,0.0894,meter_slowdown,68.96,370.65,Run accuracy test and compare against calibrated reference meter.,1085,PEER_DEVIATION_LOW_USAGE
ALT-002353,BSCM-000278,Electronic City,2024-04-18 09:00:00,Energy Theft,Medium,0.839,Investigating,358.24,INS-0019,,,TheftDetect-v3.0,0.88,0.888,True,0.6926,4,z_score_vs_peer,night_ratio,power_factor,0.165,0.1426,0.0423,bypass,65.08,2865.92,Dispatch inspector to verify bypass wiring and photograph service entry.,1366,THEFT_BYPASS_SIGNATURE
ALT-002354,BSCM-000048,BTM Layout,2024-04-05 12:00:00,Meter Tamper,High,0.8707,Resolved,0.0,INS-0019,2024-04-07T04:00:00,Phase cut,TheftDetect-v2.1,0.7887,0.7924,True,0.8019,4,load_factor_day,pct_change_1d,voltage_v,0.18,0.0984,0.0861,tamper,5.3,295.09,"Inspect meter seals, terminal cover, and tamper event register.",984,METER_TAMPER_EVENT
ALT-002355,BSCM-000276,Yelahanka,2023-08-23 23:00:00,Meter Tamper,Low,0.8756,Resolved,0.0,INS-0018,2023-08-25T20:00:00,Rodent damage,TheftDetect-v2.1,0.9483,0.7651,True,0.643,3,night_ratio,power_factor,communication_ok,0.1634,0.1295,0.0751,tamper,0.9,211.72,"Inspect meter seals, terminal cover, and tamper event register.",344,METER_TAMPER_EVENT
ALT-002356,BSCM-000254,Whitefield,2023-06-10 11:00:00,Energy Theft,Medium,0.9406,Open,473.63,,,,Ensemble-v1,0.9563,0.7967,True,0.8833,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1616,0.1494,0.1095,bypass,79.52,3789.04,Dispatch inspector to verify bypass wiring and photograph service entry.,741,THEFT_BYPASS_SIGNATURE
ALT-002357,BSCM-000493,Yelahanka,2023-09-23 07:00:00,Overcurrent,High,0.8731,Investigating,0.0,INS-0019,,,TheftDetect-v3.0,0.8509,0.6952,True,0.8384,4,power_factor,communication_ok,load_factor_day,0.21,0.1231,0.0917,meter_slowdown,69.37,83.84,Run accuracy test and compare against calibrated reference meter.,1327,PEER_DEVIATION_LOW_USAGE
ALT-002358,BSCM-000494,Marathahalli,2023-05-17 22:00:00,PF Degradation,Critical,0.6778,Resolved,0.0,INS-0013,2023-05-18T19:00:00,Faulty firmware,TheftDetect-v3.0,0.6864,0.6364,False,0.6785,2,voltage_v,z_score_vs_peer,night_ratio,0.1547,0.0946,0.0748,meter_slowdown,63.02,285.74,Run accuracy test and compare against calibrated reference meter.,809,PEER_DEVIATION_LOW_USAGE
ALT-002359,BSCM-000438,Hebbal,2023-12-10 12:00:00,Phase Imbalance,Medium,0.877,Investigating,0.0,INS-0017,,,Ensemble-v1,0.7704,0.8529,True,0.7678,4,communication_ok,load_factor_day,pct_change_1d,0.1932,0.1458,0.0653,phase_cut,68.06,166.4,Dispatch three-phase inspection and validate phase current balance.,397,PHASE_CURRENT_MISMATCH
ALT-002360,BSCM-000301,BTM Layout,2024-03-28 05:00:00,Communication Loss,Medium,0.9165,Resolved,0.0,INS-0011,2024-03-28T07:00:00,,TheftDetect-v3.0,0.941,0.866,True,0.8507,4,z_score_vs_peer,night_ratio,power_factor,0.1666,0.1668,0.0962,meter_slowdown,81.19,334.63,Run accuracy test and compare against calibrated reference meter.,1350,PEER_DEVIATION_LOW_USAGE
ALT-002361,BSCM-000269,Indiranagar,2023-08-15 05:00:00,Meter Tamper,High,0.6096,Resolved,0.0,INS-0013,2023-08-18T06:00:00,Faulty firmware,TheftDetect-v2.1,0.5478,0.7091,True,0.6678,3,load_factor_day,pct_change_1d,voltage_v,0.1751,0.0784,0.0838,tamper,0.18,311.38,"Inspect meter seals, terminal cover, and tamper event register.",961,METER_TAMPER_EVENT
ALT-002362,BSCM-000012,Yelahanka,2024-05-15 23:00:00,PF Degradation,Critical,0.567,Resolved,0.0,INS-0011,2024-05-18T00:00:00,Meter bypass,TheftDetect-v2.1,0.4858,0.6652,False,0.6309,1,night_ratio,power_factor,communication_ok,0.1122,0.0792,0.0835,meter_slowdown,45.75,298.58,Run accuracy test and compare against calibrated reference meter.,1525,PEER_DEVIATION_LOW_USAGE
ALT-002363,BSCM-000187,Yelahanka,2023-05-28 20:00:00,Reverse Energy,Low,0.6379,Resolved,0.0,INS-0007,2023-05-31T00:00:00,,TheftDetect-v2.1,0.5466,0.6111,False,0.5902,1,pct_change_1d,voltage_v,z_score_vs_peer,0.1537,0.0874,0.081,meter_slowdown,54.07,52.35,Run accuracy test and compare against calibrated reference meter.,1222,PEER_DEVIATION_LOW_USAGE
ALT-002364,BSCM-000376,BTM Layout,2023-02-28 01:00:00,Energy Theft,High,0.7169,Investigating,439.32,INS-0004,,,Ensemble-v1,0.7837,0.5734,True,0.6691,3,power_factor,communication_ok,load_factor_day,0.1214,0.0663,0.0588,bypass,57.62,3514.56,Dispatch inspector to verify bypass wiring and photograph service entry.,625,THEFT_BYPASS_SIGNATURE
ALT-002365,BSCM-000316,Yelahanka,2023-05-12 16:00:00,Voltage Sag,Critical,0.7189,Resolved,0.0,INS-0008,2023-05-14T14:00:00,External surge,TheftDetect-v2.1,0.6811,0.6736,False,0.7388,3,voltage_v,z_score_vs_peer,night_ratio,0.1534,0.1179,0.098,meter_slowdown,62.17,340.45,Run accuracy test and compare against calibrated reference meter.,320,PEER_DEVIATION_LOW_USAGE
ALT-002366,BSCM-000266,Marathahalli,2024-11-14 15:00:00,Voltage Sag,High,0.7344,False Positive,0.0,INS-0013,,,Ensemble-v1,0.8264,0.6864,True,0.5692,3,communication_ok,load_factor_day,pct_change_1d,0.1689,0.1362,0.0916,meter_slowdown,65.34,243.92,Run accuracy test and compare against calibrated reference meter.,1123,PEER_DEVIATION_LOW_USAGE
ALT-002367,BSCM-000316,Yelahanka,2024-02-14 12:00:00,Voltage Sag,Critical,0.5981,Open,0.0,,,,Ensemble-v1,0.566,0.5455,False,0.5358,1,z_score_vs_peer,night_ratio,power_factor,0.1398,0.116,0.064,meter_slowdown,53.25,274.84,Run accuracy test and compare against calibrated reference meter.,598,PEER_DEVIATION_LOW_USAGE
ALT-002368,BSCM-000421,Jayanagar,2024-10-31 23:00:00,Reverse Energy,Medium,0.87,Resolved,0.0,INS-0002,2024-11-01T12:00:00,,TheftDetect-v3.0,0.7676,0.8142,True,0.883,4,load_factor_day,pct_change_1d,voltage_v,0.1953,0.1218,0.0653,meter_slowdown,74.49,418.52,Run accuracy test and compare against calibrated reference meter.,983,PEER_DEVIATION_LOW_USAGE
ALT-002369,BSCM-000234,Electronic City,2023-06-23 01:00:00,Energy Theft,Medium,0.8922,Open,335.57,,,,TheftDetect-v3.0,0.8252,0.8399,True,0.8766,4,night_ratio,power_factor,communication_ok,0.2086,0.1177,0.1124,bypass,72.2,2684.56,Dispatch inspector to verify bypass wiring and photograph service entry.,937,THEFT_BYPASS_SIGNATURE
ALT-002370,BSCM-000345,Rajajinagar,2023-06-07 03:00:00,Reverse Energy,Low,0.8444,Resolved,0.0,INS-0005,2023-06-07T05:00:00,Faulty firmware,TheftDetect-v2.1,0.9185,0.8135,True,0.7936,4,pct_change_1d,voltage_v,z_score_vs_peer,0.1575,0.1355,0.084,meter_slowdown,64.47,210.02,Run accuracy test and compare against calibrated reference meter.,349,PEER_DEVIATION_LOW_USAGE
ALT-002371,BSCM-000025,Hebbal,2023-08-04 02:00:00,Phase Imbalance,Low,0.7852,Investigating,0.0,INS-0005,,,Ensemble-v1,0.7758,0.7344,True,0.612,3,power_factor,communication_ok,load_factor_day,0.1777,0.1422,0.0916,phase_cut,72.63,230.89,Dispatch three-phase inspection and validate phase current balance.,550,PHASE_CURRENT_MISMATCH
ALT-002372,BSCM-000487,Marathahalli,2023-10-21 01:00:00,Overcurrent,Critical,0.648,False Positive,0.0,INS-0012,,,TheftDetect-v3.0,0.6151,0.6647,False,0.5973,1,voltage_v,z_score_vs_peer,night_ratio,0.1454,0.1068,0.0723,meter_slowdown,61.01,250.66,Run accuracy test and compare against calibrated reference meter.,532,PEER_DEVIATION_LOW_USAGE
ALT-002373,BSCM-000241,Indiranagar,2023-09-15 00:00:00,Phase Imbalance,High,0.8086,Resolved,0.0,INS-0002,2023-09-17T18:00:00,Line fault,TheftDetect-v2.1,0.8182,0.8374,True,0.696,4,communication_ok,load_factor_day,pct_change_1d,0.1837,0.1352,0.112,phase_cut,62.56,204.22,Dispatch three-phase inspection and validate phase current balance.,1134,PHASE_CURRENT_MISMATCH
ALT-002374,BSCM-000322,Indiranagar,2024-09-04 17:00:00,PF Degradation,Medium,0.7708,Resolved,0.0,INS-0011,2024-09-06T17:00:00,External surge,TheftDetect-v2.1,0.8009,0.6979,True,0.7284,4,z_score_vs_peer,night_ratio,power_factor,0.1714,0.1462,0.0829,meter_slowdown,64.8,342.42,Run accuracy test and compare against calibrated reference meter.,1672,PEER_DEVIATION_LOW_USAGE
ALT-002375,BSCM-000013,Koramangala,2024-10-15 08:00:00,Meter Tamper,High,0.5735,False Positive,0.0,INS-0003,,,Ensemble-v1,0.6405,0.6752,True,0.4808,2,load_factor_day,pct_change_1d,voltage_v,0.0943,0.077,0.0629,tamper,10.71,289.55,"Inspect meter seals, terminal cover, and tamper event register.",1094,METER_TAMPER_EVENT
ALT-002376,BSCM-000012,Yelahanka,2023-03-18 18:00:00,Meter Tamper,Medium,0.7081,Open,0.0,,,,TheftDetect-v3.0,0.795,0.6297,True,0.5801,2,night_ratio,power_factor,communication_ok,0.1228,0.1089,0.1016,tamper,9.42,150.6,"Inspect meter seals, terminal cover, and tamper event register.",1101,METER_TAMPER_EVENT
ALT-002377,BSCM-000087,Jayanagar,2023-07-30 09:00:00,Energy Theft,Medium,0.7524,Resolved,53.91,INS-0007,2023-07-30T16:00:00,Faulty firmware,Ensemble-v1,0.7308,0.623,True,0.545,2,pct_change_1d,voltage_v,z_score_vs_peer,0.1102,0.1531,0.0729,bypass,65.18,431.28,Dispatch inspector to verify bypass wiring and photograph service entry.,1168,THEFT_BYPASS_SIGNATURE
ALT-002378,BSCM-000202,Hebbal,2023-05-28 16:00:00,Energy Theft,Medium,0.6557,Investigating,437.91,INS-0008,,,Ensemble-v1,0.5761,0.6862,True,0.6929,3,power_factor,communication_ok,load_factor_day,0.1647,0.101,0.0843,bypass,57.84,3503.28,Dispatch inspector to verify bypass wiring and photograph service entry.,367,THEFT_BYPASS_SIGNATURE
ALT-002379,BSCM-000398,Whitefield,2024-06-03 20:00:00,Phase Imbalance,Medium,0.7875,Resolved,0.0,INS-0007,2024-06-04T13:00:00,Line fault,TheftDetect-v3.0,0.7627,0.7221,True,0.6914,4,voltage_v,z_score_vs_peer,night_ratio,0.1939,0.1007,0.0836,phase_cut,62.83,388.03,Dispatch three-phase inspection and validate phase current balance.,1523,PHASE_CURRENT_MISMATCH
