metric_id,model_name,model_version,evaluation_date,metric_type,metric_value,dataset_size,training_date,feature_drift_psi,distribution_shift_detected,notes
MET-001397,LSTM-v2,2.1.0,2024-08-05,f1_score,0.7407,57353,2024-06-13,0.1535,False,Stable performance
MET-001398,LSTM-v2,2.1.0,2024-08-05,precision,0.7929,57353,2024-06-13,0.1535,False,Stable performance
MET-001399,LSTM-v2,2.1.0,2024-08-05,recall,0.6323,57353,2024-06-13,0.1535,False,Stable performance
MET-001400,LSTM-v2,2.1.0,2024-08-05,auc_roc,0.9037,57353,2024-06-13,0.1535,False,Stable performance
MET-001401,LSTM-v2,2.1.0,2024-08-05,rmse,2.3951,57353,2024-06-13,0.1535,False,Stable performance
MET-001402,LSTM-v2,2.1.0,2024-08-05,coverage,0.8445,57353,2024-06-13,0.1535,False,Stable performance
MET-001403,LSTM-v2,2.1.0,2024-08-05,latency_p99,141.0235,57353,2024-06-13,0.1535,False,Stable performance
MET-001404,LSTM-v2,2.1.0,2024-08-05,false_positive_rate,0.1422,57353,2024-06-13,0.1535,False,Stable performance
MET-001405,XGBoost-v3,3.2.1,2024-08-05,mape_pct,0.0366,57712,2024-06-04,0.0938,False,Stable performance
MET-001406,XGBoost-v3,3.2.1,2024-08-05,f1_score,0.7558,57712,2024-06-04,0.0938,False,Stable performance
MET-001407,XGBoost-v3,3.2.1,2024-08-05,precision,0.7956,57712,2024-06-04,0.0938,False,Stable performance
MET-001408,XGBoost-v3,3.2.1,2024-08-05,recall,0.681,57712,2024-06-04,0.0938,False,Stable performance
MET-001409,XGBoost-v3,3.2.1,2024-08-05,auc_roc,0.8928,57712,2024-06-04,0.0938,False,Stable performance
MET-001410,XGBoost-v3,3.2.1,2024-08-05,rmse,2.4331,57712,2024-06-04,0.0938,False,Stable performance
MET-001411,XGBoost-v3,3.2.1,2024-08-05,coverage,0.858,57712,2024-06-04,0.0938,False,Stable performance
MET-001412,XGBoost-v3,3.2.1,2024-08-05,latency_p99,145.0515,57712,2024-06-04,0.0938,False,Stable performance
MET-001413,XGBoost-v3,3.2.1,2024-08-05,false_positive_rate,0.1208,57712,2024-06-04,0.0938,False,Stable performance
MET-001414,TFT-v1,1.0.0,2024-08-05,mape_pct,0.0453,57270,2024-06-21,0.1821,False,Stable performance
MET-001415,TFT-v1,1.0.0,2024-08-05,f1_score,0.7238,57270,2024-06-21,0.1821,False,Stable performance
MET-001416,TFT-v1,1.0.0,2024-08-05,precision,0.7957,57270,2024-06-21,0.1821,False,Stable performance
MET-001417,TFT-v1,1.0.0,2024-08-05,recall,0.6644,57270,2024-06-21,0.1821,False,Stable performance
MET-001418,TFT-v1,1.0.0,2024-08-05,auc_roc,0.88,57270,2024-06-21,0.1821,False,Stable performance
MET-001419,TFT-v1,1.0.0,2024-08-05,rmse,2.8944,57270,2024-06-21,0.1821,False,Stable performance
MET-001420,TFT-v1,1.0.0,2024-08-05,coverage,0.8532,57270,2024-06-21,0.1821,False,Stable performance
MET-001421,TFT-v1,1.0.0,2024-08-05,latency_p99,152.8336,57270,2024-06-21,0.1821,False,Stable performance
MET-001422,TFT-v1,1.0.0,2024-08-05,false_positive_rate,0.1668,57270,2024-06-21,0.1821,False,Stable performance
MET-001423,Ensemble-v4,4.1.0,2024-08-05,mape_pct,0.0433,57846,2024-06-20,0.1423,False,Stable performance
MET-001424,Ensemble-v4,4.1.0,2024-08-05,f1_score,0.7787,57846,2024-06-20,0.1423,False,Stable performance
MET-001425,Ensemble-v4,4.1.0,2024-08-05,precision,0.8023,57846,2024-06-20,0.1423,False,Stable performance
MET-001426,Ensemble-v4,4.1.0,2024-08-05,recall,0.6783,57846,2024-06-20,0.1423,False,Stable performance
MET-001427,Ensemble-v4,4.1.0,2024-08-05,auc_roc,0.8891,57846,2024-06-20,0.1423,False,Stable performance
MET-001428,Ensemble-v4,4.1.0,2024-08-05,rmse,2.4049,57846,2024-06-20,0.1423,False,Stable performance
MET-001429,Ensemble-v4,4.1.0,2024-08-05,coverage,0.8453,57846,2024-06-20,0.1423,False,Stable performance
MET-001430,Ensemble-v4,4.1.0,2024-08-05,latency_p99,162.8853,57846,2024-06-20,0.1423,False,Stable performance
MET-001431,Ensemble-v4,4.1.0,2024-08-05,false_positive_rate,0.1195,57846,2024-06-20,0.1423,False,Stable performance
MET-001432,TheftDetect-v2.1,2.1.5,2024-08-05,mape_pct,0.0419,58236,2024-06-05,0.1561,False,Stable performance
MET-001433,TheftDetect-v2.1,2.1.5,2024-08-05,f1_score,0.7401,58236,2024-06-05,0.1561,False,Stable performance
MET-001434,TheftDetect-v2.1,2.1.5,2024-08-05,precision,0.7884,58236,2024-06-05,0.1561,False,Stable performance
MET-001435,TheftDetect-v2.1,2.1.5,2024-08-05,recall,0.6557,58236,2024-06-05,0.1561,False,Stable performance
MET-001436,TheftDetect-v2.1,2.1.5,2024-08-05,auc_roc,0.8982,58236,2024-06-05,0.1561,False,Stable performance
MET-001437,TheftDetect-v2.1,2.1.5,2024-08-05,rmse,2.455,58236,2024-06-05,0.1561,False,Stable performance
MET-001438,TheftDetect-v2.1,2.1.5,2024-08-05,coverage,0.8422,58236,2024-06-05,0.1561,False,Stable performance
MET-001439,TheftDetect-v2.1,2.1.5,2024-08-05,latency_p99,149.9544,58236,2024-06-05,0.1561,False,Stable performance
MET-001440,TheftDetect-v2.1,2.1.5,2024-08-05,false_positive_rate,0.1311,58236,2024-06-05,0.1561,False,Stable performance
MET-001441,LSTM-v2,2.1.0,2024-08-12,mape_pct,0.0364,57573,2024-06-20,0.1106,False,Stable performance
MET-001442,LSTM-v2,2.1.0,2024-08-12,f1_score,0.7456,57573,2024-06-20,0.1106,False,Stable performance
MET-001443,LSTM-v2,2.1.0,2024-08-12,precision,0.806,57573,2024-06-20,0.1106,False,Stable performance
MET-001444,LSTM-v2,2.1.0,2024-08-12,recall,0.673,57573,2024-06-20,0.1106,False,Stable performance
MET-001445,LSTM-v2,2.1.0,2024-08-12,auc_roc,0.9149,57573,2024-06-20,0.1106,False,Stable performance
MET-001446,LSTM-v2,2.1.0,2024-08-12,rmse,2.6563,57573,2024-06-20,0.1106,False,Stable performance
MET-001447,LSTM-v2,2.1.0,2024-08-12,coverage,0.8474,57573,2024-06-20,0.1106,False,Stable performance
MET-001448,LSTM-v2,2.1.0,2024-08-12,latency_p99,129.9002,57573,2024-06-20,0.1106,False,Stable performance
MET-001449,LSTM-v2,2.1.0,2024-08-12,false_positive_rate,0.1412,57573,2024-06-20,0.1106,False,Stable performance
MET-001450,XGBoost-v3,3.2.1,2024-08-12,mape_pct,0.046,57932,2024-06-11,0.1324,False,Stable performance
MET-001451,XGBoost-v3,3.2.1,2024-08-12,f1_score,0.7529,57932,2024-06-11,0.1324,False,Stable performance
MET-001452,XGBoost-v3,3.2.1,2024-08-12,precision,0.7938,57932,2024-06-11,0.1324,False,Stable performance
MET-001453,XGBoost-v3,3.2.1,2024-08-12,recall,0.6654,57932,2024-06-11,0.1324,False,Stable performance
MET-001454,XGBoost-v3,3.2.1,2024-08-12,auc_roc,0.8984,57932,2024-06-11,0.1324,False,Stable performance
MET-001455,XGBoost-v3,3.2.1,2024-08-12,rmse,2.3243,57932,2024-06-11,0.1324,False,Stable performance
MET-001456,XGBoost-v3,3.2.1,2024-08-12,coverage,0.8592,57932,2024-06-11,0.1324,False,Stable performance
MET-001457,XGBoost-v3,3.2.1,2024-08-12,latency_p99,128.2004,57932,2024-06-11,0.1324,False,Stable performance
MET-001458,XGBoost-v3,3.2.1,2024-08-12,false_positive_rate,0.146,57932,2024-06-11,0.1324,False,Stable performance
MET-001459,TFT-v1,1.0.0,2024-08-12,mape_pct,0.0386,57490,2024-06-28,0.0772,False,Stable performance
MET-001460,TFT-v1,1.0.0,2024-08-12,f1_score,0.7557,57490,2024-06-28,0.0772,False,Stable performance
MET-001461,TFT-v1,1.0.0,2024-08-12,precision,0.7879,57490,2024-06-28,0.0772,False,Stable performance
MET-001462,TFT-v1,1.0.0,2024-08-12,recall,0.6406,57490,2024-06-28,0.0772,False,Stable performance
MET-001463,TFT-v1,1.0.0,2024-08-12,auc_roc,0.8898,57490,2024-06-28,0.0772,False,Stable performance
MET-001464,TFT-v1,1.0.0,2024-08-12,rmse,2.1309,57490,2024-06-28,0.0772,False,Stable performance
MET-001465,TFT-v1,1.0.0,2024-08-12,coverage,0.849,57490,2024-06-28,0.0772,False,Stable performance
MET-001466,TFT-v1,1.0.0,2024-08-12,latency_p99,121.3983,57490,2024-06-28,0.0772,False,Stable performance
MET-001467,TFT-v1,1.0.0,2024-08-12,false_positive_rate,0.1374,57490,2024-06-28,0.0772,False,Stable performance
MET-001468,Ensemble-v4,4.1.0,2024-08-12,mape_pct,0.0415,58066,2024-06-27,0.0932,False,Stable performance
MET-001469,Ensemble-v4,4.1.0,2024-08-12,f1_score,0.7434,58066,2024-06-27,0.0932,False,Stable performance
MET-001470,Ensemble-v4,4.1.0,2024-08-12,precision,0.7898,58066,2024-06-27,0.0932,False,Stable performance
MET-001471,Ensemble-v4,4.1.0,2024-08-12,recall,0.6642,58066,2024-06-27,0.0932,False,Stable performance
MET-001472,Ensemble-v4,4.1.0,2024-08-12,auc_roc,0.905,58066,2024-06-27,0.0932,False,Stable performance
MET-001473,Ensemble-v4,4.1.0,2024-08-12,rmse,1.9857,58066,2024-06-27,0.0932,False,Stable performance
MET-001474,Ensemble-v4,4.1.0,2024-08-12,coverage,0.8548,58066,2024-06-27,0.0932,False,Stable performance
MET-001475,Ensemble-v4,4.1.0,2024-08-12,latency_p99,125.246,58066,2024-06-27,0.0932,False,Stable performance
MET-001476,Ensemble-v4,4.1.0,2024-08-12,false_positive_rate,0.119,58066,2024-06-27,0.0932,False,Stable performance
MET-001477,TheftDetect-v2.1,2.1.5,2024-08-12,mape_pct,0.0492,58456,2024-06-12,0.134,False,Stable performance
MET-001478,TheftDetect-v2.1,2.1.5,2024-08-12,f1_score,0.7328,58456,2024-06-12,0.134,False,Stable performance
MET-001479,TheftDetect-v2.1,2.1.5,2024-08-12,precision,0.8045,58456,2024-06-12,0.134,False,Stable performance
MET-001480,TheftDetect-v2.1,2.1.5,2024-08-12,recall,0.6629,58456,2024-06-12,0.134,False,Stable performance
MET-001481,TheftDetect-v2.1,2.1.5,2024-08-12,auc_roc,0.8892,58456,2024-06-12,0.134,False,Stable performance
MET-001482,TheftDetect-v2.1,2.1.5,2024-08-12,rmse,2.5236,58456,2024-06-12,0.134,False,Stable performance
MET-001483,TheftDetect-v2.1,2.1.5,2024-08-12,coverage,0.8425,58456,2024-06-12,0.134,False,Stable performance
MET-001484,TheftDetect-v2.1,2.1.5,2024-08-12,latency_p99,130.2735,58456,2024-06-12,0.134,False,Stable performance
MET-001485,TheftDetect-v2.1,2.1.5,2024-08-12,false_positive_rate,0.1387,58456,2024-06-12,0.134,False,Stable performance
MET-001486,LSTM-v2,2.1.0,2024-08-19,mape_pct,0.0475,57793,2024-06-27,0.1659,False,Stable performance
MET-001487,LSTM-v2,2.1.0,2024-08-19,f1_score,0.7174,57793,2024-06-27,0.1659,False,Stable performance
MET-001488,LSTM-v2,2.1.0,2024-08-19,precision,0.7828,57793,2024-06-27,0.1659,False,Stable performance
MET-001489,LSTM-v2,2.1.0,2024-08-19,recall,0.6811,57793,2024-06-27,0.1659,False,Stable performance
MET-001490,LSTM-v2,2.1.0,2024-08-19,auc_roc,0.9059,57793,2024-06-27,0.1659,False,Stable performance
MET-001491,LSTM-v2,2.1.0,2024-08-19,rmse,2.531,57793,2024-06-27,0.1659,False,Stable performance
MET-001492,LSTM-v2,2.1.0,2024-08-19,coverage,0.8421,57793,2024-06-27,0.1659,False,Stable performance
MET-001493,LSTM-v2,2.1.0,2024-08-19,latency_p99,169.6088,57793,2024-06-27,0.1659,False,Stable performance
MET-001494,LSTM-v2,2.1.0,2024-08-19,false_positive_rate,0.1391,57793,2024-06-27,0.1659,False,Stable performance
MET-001495,XGBoost-v3,3.2.1,2024-08-19,mape_pct,0.0385,58152,2024-06-18,0.1109,False,Stable performance
MET-001496,XGBoost-v3,3.2.1,2024-08-19,f1_score,0.7344,58152,2024-06-18,0.1109,False,Stable performance
MET-001497,XGBoost-v3,3.2.1,2024-08-19,precision,0.834,58152,2024-06-18,0.1109,False,Stable performance
MET-001498,XGBoost-v3,3.2.1,2024-08-19,recall,0.6978,58152,2024-06-18,0.1109,False,Stable performance
MET-001499,XGBoost-v3,3.2.1,2024-08-19,auc_roc,0.8901,58152,2024-06-18,0.1109,False,Stable performance
MET-001500,XGBoost-v3,3.2.1,2024-08-19,rmse,2.5254,58152,2024-06-18,0.1109,False,Stable performance
MET-001501,XGBoost-v3,3.2.1,2024-08-19,coverage,0.8554,58152,2024-06-18,0.1109,False,Stable performance
MET-001502,XGBoost-v3,3.2.1,2024-08-19,latency_p99,145.6432,58152,2024-06-18,0.1109,False,Stable performance
MET-001503,XGBoost-v3,3.2.1,2024-08-19,false_positive_rate,0.1228,58152,2024-06-18,0.1109,False,Stable performance
MET-001504,TFT-v1,1.0.0,2024-08-19,mape_pct,0.0409,57710,2024-07-05,0.1131,False,Stable performance
MET-001505,TFT-v1,1.0.0,2024-08-19,f1_score,0.7222,57710,2024-07-05,0.1131,False,Stable performance
MET-001506,TFT-v1,1.0.0,2024-08-19,precision,0.7938,57710,2024-07-05,0.1131,False,Stable performance
MET-001507,TFT-v1,1.0.0,2024-08-19,recall,0.672,57710,2024-07-05,0.1131,False,Stable performance
MET-001508,TFT-v1,1.0.0,2024-08-19,auc_roc,0.9095,57710,2024-07-05,0.1131,False,Stable performance
MET-001509,TFT-v1,1.0.0,2024-08-19,rmse,2.1827,57710,2024-07-05,0.1131,False,Stable performance
MET-001510,TFT-v1,1.0.0,2024-08-19,coverage,0.8574,57710,2024-07-05,0.1131,False,Stable performance
MET-001511,TFT-v1,1.0.0,2024-08-19,latency_p99,115.6405,57710,2024-07-05,0.1131,False,Stable performance
MET-001512,TFT-v1,1.0.0,2024-08-19,false_positive_rate,0.142,57710,2024-07-05,0.1131,False,Stable performance
MET-001513,Ensemble-v4,4.1.0,2024-08-19,mape_pct,0.0407,58286,2024-07-04,0.1035,False,Stable performance
MET-001514,Ensemble-v4,4.1.0,2024-08-19,f1_score,0.7602,58286,2024-07-04,0.1035,False,Stable performance
MET-001515,Ensemble-v4,4.1.0,2024-08-19,precision,0.8039,58286,2024-07-04,0.1035,False,Stable performance
MET-001516,Ensemble-v4,4.1.0,2024-08-19,recall,0.6715,58286,2024-07-04,0.1035,False,Stable performance
MET-001517,Ensemble-v4,4.1.0,2024-08-19,auc_roc,0.8852,58286,2024-07-04,0.1035,False,Stable performance
MET-001518,Ensemble-v4,4.1.0,2024-08-19,rmse,2.1012,58286,2024-07-04,0.1035,False,Stable performance
MET-001519,Ensemble-v4,4.1.0,2024-08-19,coverage,0.8597,58286,2024-07-04,0.1035,False,Stable performance
MET-001520,Ensemble-v4,4.1.0,2024-08-19,latency_p99,131.4599,58286,2024-07-04,0.1035,False,Stable performance
MET-001521,Ensemble-v4,4.1.0,2024-08-19,false_positive_rate,0.1276,58286,2024-07-04,0.1035,False,Stable performance
MET-001522,TheftDetect-v2.1,2.1.5,2024-08-19,mape_pct,0.0417,58676,2024-06-19,0.0887,False,Stable performance
MET-001523,TheftDetect-v2.1,2.1.5,2024-08-19,f1_score,0.738,58676,2024-06-19,0.0887,False,Stable performance
MET-001524,TheftDetect-v2.1,2.1.5,2024-08-19,precision,0.815,58676,2024-06-19,0.0887,False,Stable performance
MET-001525,TheftDetect-v2.1,2.1.5,2024-08-19,recall,0.6567,58676,2024-06-19,0.0887,False,Stable performance
MET-001526,TheftDetect-v2.1,2.1.5,2024-08-19,auc_roc,0.9095,58676,2024-06-19,0.0887,False,Stable performance
MET-001527,TheftDetect-v2.1,2.1.5,2024-08-19,rmse,2.1741,58676,2024-06-19,0.0887,False,Stable performance
MET-001528,TheftDetect-v2.1,2.1.5,2024-08-19,coverage,0.8484,58676,2024-06-19,0.0887,False,Stable performance
MET-001529,TheftDetect-v2.1,2.1.5,2024-08-19,latency_p99,155.1704,58676,2024-06-19,0.0887,False,Stable performance
MET-001530,TheftDetect-v2.1,2.1.5,2024-08-19,false_positive_rate,0.1253,58676,2024-06-19,0.0887,False,Stable performance
MET-001531,LSTM-v2,2.1.0,2024-08-26,mape_pct,0.0442,58013,2024-07-04,0.119,False,Stable performance
MET-001532,LSTM-v2,2.1.0,2024-08-26,f1_score,0.7281,58013,2024-07-04,0.119,False,Stable performance
MET-001533,LSTM-v2,2.1.0,2024-08-26,precision,0.7683,58013,2024-07-04,0.119,False,Stable performance
MET-001534,LSTM-v2,2.1.0,2024-08-26,recall,0.6918,58013,2024-07-04,0.119,False,Stable performance
MET-001535,LSTM-v2,2.1.0,2024-08-26,auc_roc,0.8874,58013,2024-07-04,0.119,False,Stable performance
MET-001536,LSTM-v2,2.1.0,2024-08-26,rmse,2.4293,58013,2024-07-04,0.119,False,Stable performance
MET-001537,LSTM-v2,2.1.0,2024-08-26,coverage,0.8509,58013,2024-07-04,0.119,False,Stable performance
MET-001538,LSTM-v2,2.1.0,2024-08-26,latency_p99,127.444,58013,2024-07-04,0.119,False,Stable performance
MET-001539,LSTM-v2,2.1.0,2024-08-26,false_positive_rate,0.1375,58013,2024-07-04,0.119,False,Stable performance
MET-001540,XGBoost-v3,3.2.1,2024-08-26,mape_pct,0.0382,58372,2024-06-25,0.1177,False,Stable performance
MET-001541,XGBoost-v3,3.2.1,2024-08-26,f1_score,0.7348,58372,2024-06-25,0.1177,False,Stable performance
MET-001542,XGBoost-v3,3.2.1,2024-08-26,precision,0.778,58372,2024-06-25,0.1177,False,Stable performance
MET-001543,XGBoost-v3,3.2.1,2024-08-26,recall,0.6784,58372,2024-06-25,0.1177,False,Stable performance
MET-001544,XGBoost-v3,3.2.1,2024-08-26,auc_roc,0.8865,58372,2024-06-25,0.1177,False,Stable performance
MET-001545,XGBoost-v3,3.2.1,2024-08-26,rmse,2.2893,58372,2024-06-25,0.1177,False,Stable performance
MET-001546,XGBoost-v3,3.2.1,2024-08-26,coverage,0.8491,58372,2024-06-25,0.1177,False,Stable performance
MET-001547,XGBoost-v3,3.2.1,2024-08-26,latency_p99,129.8956,58372,2024-06-25,0.1177,False,Stable performance
MET-001548,XGBoost-v3,3.2.1,2024-08-26,false_positive_rate,0.116,58372,2024-06-25,0.1177,False,Stable performance
MET-001549,TFT-v1,1.0.0,2024-08-26,mape_pct,0.0472,57930,2024-07-12,0.1913,False,Stable performance
MET-001550,TFT-v1,1.0.0,2024-08-26,f1_score,0.7595,57930,2024-07-12,0.1913,False,Stable performance
MET-001551,TFT-v1,1.0.0,2024-08-26,precision,0.7995,57930,2024-07-12,0.1913,False,Stable performance
MET-001552,TFT-v1,1.0.0,2024-08-26,recall,0.6536,57930,2024-07-12,0.1913,False,Stable performance
MET-001553,TFT-v1,1.0.0,2024-08-26,auc_roc,0.8888,57930,2024-07-12,0.1913,False,Stable performance
MET-001554,TFT-v1,1.0.0,2024-08-26,rmse,2.6264,57930,2024-07-12,0.1913,False,Stable performance
MET-001555,TFT-v1,1.0.0,2024-08-26,coverage,0.8594,57930,2024-07-12,0.1913,False,Stable performance
MET-001556,TFT-v1,1.0.0,2024-08-26,latency_p99,164.3997,57930,2024-07-12,0.1913,False,Stable performance
MET-001557,TFT-v1,1.0.0,2024-08-26,false_positive_rate,0.1364,57930,2024-07-12,0.1913,False,Stable performance
MET-001558,Ensemble-v4,4.1.0,2024-08-26,mape_pct,0.0454,58506,2024-07-11,0.1368,False,Stable performance
MET-001559,Ensemble-v4,4.1.0,2024-08-26,f1_score,0.7282,58506,2024-07-11,0.1368,False,Stable performance
MET-001560,Ensemble-v4,4.1.0,2024-08-26,precision,0.8013,58506,2024-07-11,0.1368,False,Stable performance
MET-001561,Ensemble-v4,4.1.0,2024-08-26,recall,0.6923,58506,2024-07-11,0.1368,False,Stable performance
MET-001562,Ensemble-v4,4.1.0,2024-08-26,auc_roc,0.885,58506,2024-07-11,0.1368,False,Stable performance
MET-001563,Ensemble-v4,4.1.0,2024-08-26,rmse,2.2666,58506,2024-07-11,0.1368,False,Stable performance
MET-001564,Ensemble-v4,4.1.0,2024-08-26,coverage,0.8583,58506,2024-07-11,0.1368,False,Stable performance
MET-001565,Ensemble-v4,4.1.0,2024-08-26,latency_p99,140.3714,58506,2024-07-11,0.1368,False,Stable performance
MET-001566,Ensemble-v4,4.1.0,2024-08-26,false_positive_rate,0.1248,58506,2024-07-11,0.1368,False,Stable performance
MET-001567,TheftDetect-v2.1,2.1.5,2024-08-26,mape_pct,0.0457,58896,2024-06-26,0.1501,False,Stable performance
MET-001568,TheftDetect-v2.1,2.1.5,2024-08-26,f1_score,0.7439,58896,2024-06-26,0.1501,False,Stable performance
MET-001569,TheftDetect-v2.1,2.1.5,2024-08-26,precision,0.8065,58896,2024-06-26,0.1501,False,Stable performance
MET-001570,TheftDetect-v2.1,2.1.5,2024-08-26,recall,0.6875,58896,2024-06-26,0.1501,False,Stable performance
MET-001571,TheftDetect-v2.1,2.1.5,2024-08-26,auc_roc,0.8912,58896,2024-06-26,0.1501,False,Stable performance
MET-001572,TheftDetect-v2.1,2.1.5,2024-08-26,rmse,2.7264,58896,2024-06-26,0.1501,False,Stable performance
MET-001573,TheftDetect-v2.1,2.1.5,2024-08-26,coverage,0.8607,58896,2024-06-26,0.1501,False,Stable performance
MET-001574,TheftDetect-v2.1,2.1.5,2024-08-26,latency_p99,123.1986,58896,2024-06-26,0.1501,False,Stable performance
MET-001575,TheftDetect-v2.1,2.1.5,2024-08-26,false_positive_rate,0.1267,58896,2024-06-26,0.1501,False,Stable performance
MET-001576,LSTM-v2,2.1.0,2024-09-02,mape_pct,0.0369,58233,2024-07-11,0.0736,False,Stable performance
MET-001577,LSTM-v2,2.1.0,2024-09-02,f1_score,0.7434,58233,2024-07-11,0.0736,False,Stable performance
MET-001578,LSTM-v2,2.1.0,2024-09-02,precision,0.797,58233,2024-07-11,0.0736,False,Stable performance
MET-001579,LSTM-v2,2.1.0,2024-09-02,recall,0.6979,58233,2024-07-11,0.0736,False,Stable performance
MET-001580,LSTM-v2,2.1.0,2024-09-02,auc_roc,0.8836,58233,2024-07-11,0.0736,False,Stable performance
MET-001581,LSTM-v2,2.1.0,2024-09-02,rmse,2.1287,58233,2024-07-11,0.0736,False,Stable performance
MET-001582,LSTM-v2,2.1.0,2024-09-02,coverage,0.8551,58233,2024-07-11,0.0736,False,Stable performance
MET-001583,LSTM-v2,2.1.0,2024-09-02,latency_p99,132.2625,58233,2024-07-11,0.0736,False,Stable performance
MET-001584,LSTM-v2,2.1.0,2024-09-02,false_positive_rate,0.1246,58233,2024-07-11,0.0736,False,Stable performance
MET-001585,XGBoost-v3,3.2.1,2024-09-02,mape_pct,0.0403,58592,2024-07-02,0.1342,False,Stable performance
MET-001586,XGBoost-v3,3.2.1,2024-09-02,f1_score,0.7696,58592,2024-07-02,0.1342,False,Stable performance
MET-001587,XGBoost-v3,3.2.1,2024-09-02,precision,0.7815,58592,2024-07-02,0.1342,False,Stable performance
MET-001588,XGBoost-v3,3.2.1,2024-09-02,recall,0.6985,58592,2024-07-02,0.1342,False,Stable performance
MET-001589,XGBoost-v3,3.2.1,2024-09-02,auc_roc,0.8798,58592,2024-07-02,0.1342,False,Stable performance
MET-001590,XGBoost-v3,3.2.1,2024-09-02,rmse,2.1346,58592,2024-07-02,0.1342,False,Stable performance
MET-001591,XGBoost-v3,3.2.1,2024-09-02,coverage,0.8417,58592,2024-07-02,0.1342,False,Stable performance
MET-001592,XGBoost-v3,3.2.1,2024-09-02,latency_p99,157.7037,58592,2024-07-02,0.1342,False,Stable performance
MET-001593,XGBoost-v3,3.2.1,2024-09-02,false_positive_rate,0.1287,58592,2024-07-02,0.1342,False,Stable performance
MET-001594,TFT-v1,1.0.0,2024-09-02,mape_pct,0.0433,58150,2024-07-19,0.1386,False,Stable performance
MET-001595,TFT-v1,1.0.0,2024-09-02,f1_score,0.7445,58150,2024-07-19,0.1386,False,Stable performance
MET-001596,TFT-v1,1.0.0,2024-09-02,precision,0.8103,58150,2024-07-19,0.1386,False,Stable performance
MET-001597,TFT-v1,1.0.0,2024-09-02,recall,0.6817,58150,2024-07-19,0.1386,False,Stable performance
